"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.745590017E1,-1.731898499E-1,2.514770508E-2,9.753567352E0,9.755137274E0
2.746585417E1,-1.785786438E-1,2.769241333E-2,9.840686188E0,9.842345343E0
2.747580917E1,-1.853146362E-1,2.694396973E-2,9.764494629E0,9.766290127E0
2.748576417E1,-2.008822632E-1,3.068618774E-2,9.798024902E0,9.800132005E0
2.749571917E1,-2.155517578E-1,3.008743286E-2,9.773326263E0,9.775749284E0
2.750567317E1,-1.851649475E-1,1.930984497E-2,9.746981049E0,9.748758818E0
2.751562817E1,-1.682501221E-1,3.248245239E-2,9.775721283E0,9.777223011E0
2.752558317E1,-1.609153748E-1,4.011657715E-2,9.746981049E0,9.748391799E0
2.753553817E1,-1.703457642E-1,2.859054565E-2,9.799970856E0,9.801492941E0
2.754549217E1,-1.878593445E-1,4.236190796E-2,9.776469727E0,9.778366222E0
2.755544717E1,-1.984872437E-1,5.763015747E-2,9.733808441E0,9.736002526E0
2.756540217E1,-1.899549866E-1,7.753875732E-2,9.820029144E0,9.822172242E0
2.757535617E1,-1.781295776E-1,6.032455444E-2,9.680369568E0,9.682196247E0
2.758531117E1,-1.651066589E-1,5.927673340E-2,9.758357391E0,9.759934063E0
2.759526617E1,-1.719923401E-1,3.367996216E-2,9.758207703E0,9.759781415E0
2.760522117E1,-1.784289551E-1,3.652404785E-2,9.738748169E0,9.740451057E0
2.761517517E1,-2.056723022E-1,1.541793823E-2,9.741741943E0,9.743925025E0
2.762513017E1,-2.005828857E-1,4.460723877E-2,9.799222412E0,9.801376596E0
2.763508517E1,-1.860630798E-1,3.936813354E-2,9.676028595E0,9.677897431E0
2.764504017E1,-1.703457642E-1,3.083587646E-2,9.780361633E0,9.781893590E0
2.765499417E1,-1.746867371E-1,3.817062378E-2,9.757608948E0,9.759247145E0
2.766494917E1,-1.887574768E-1,3.158432007E-2,9.720037079E0,9.721920992E0
2.767490417E1,-1.892065430E-1,6.541397095E-2,9.795480194E0,9.797525725E0
2.768485917E1,-1.947450256E-1,1.112187195E-1,9.740095367E0,9.742676891E0
2.769481317E1,-1.770817566E-1,1.010398865E-1,9.807155914E0,9.809274904E0
2.770476817E1,-1.821711731E-1,8.232879639E-2,9.774972839E0,9.777016844E0
2.771472317E1,-1.896556091E-1,2.484832764E-2,9.722432098E0,9.724313477E0
2.772467717E1,-1.820214844E-1,4.176315308E-2,9.885293427E0,9.887057303E0
2.773463217E1,-1.886077881E-1,4.999603271E-2,9.769883423E0,9.771831691E0
2.774458717E1,-1.935475159E-1,4.011657715E-2,9.801767120E0,9.803759925E0
2.775454217E1,-2.094145203E-1,3.712280273E-2,9.822124786E0,9.824427101E0
2.776449617E1,-1.926493835E-1,3.667373657E-2,9.751920776E0,9.753892432E0
2.777445117E1,-1.760339355E-1,2.739303589E-2,9.741592255E0,9.743221130E0
2.778440617E1,-1.673519897E-1,4.415817261E-2,9.825717316E0,9.827241597E0
2.779436117E1,-1.904040527E-1,2.948867798E-2,9.778864746E0,9.780762701E0
2.780431517E1,-2.151026917E-1,2.574645996E-2,9.787846069E0,9.790243241E0
2.781427017E1,-2.136058044E-1,4.296066284E-2,9.780062256E0,9.782488987E0
2.782422517E1,-1.788780212E-1,7.334747314E-2,9.768985291E0,9.770898158E0
2.783418017E1,-1.615141296E-1,6.915618896E-2,9.761650543E0,9.763231572E0
2.784413417E1,-1.594184875E-1,2.305206299E-2,9.711504822E0,9.712840550E0
2.785408917E1,-1.748364258E-1,2.679428101E-2,9.765243073E0,9.766844832E0
2.786404417E1,-1.802252197E-1,4.086502075E-2,9.751471710E0,9.753222626E0
2.787399917E1,-1.998344421E-1,3.861968994E-2,9.720635834E0,9.722766391E0
2.788395317E1,-1.859133911E-1,7.214996338E-2,9.784702606E0,9.786734619E0
2.789390817E1,-2.068698120E-1,9.714797974E-2,9.730964355E0,9.733647833E0
2.790386317E1,-2.459385681E-1,9.235794067E-2,9.728120270E0,9.731666854E0
2.791381717E1,-2.336640930E-1,1.309776306E-1,9.728719025E0,9.732406070E0
2.792377217E1,-1.815724182E-1,1.683998108E-1,9.771979065E0,9.775116464E0
2.793372717E1,-1.417552185E-1,1.291813660E-1,9.763446808E0,9.765330304E0
2.794368217E1,-1.342707825E-1,8.996292114E-2,9.798324280E0,9.799657171E0
2.795363617E1,-1.487905884E-1,7.409591675E-2,9.792037354E0,9.793448033E0
2.796359117E1,-1.778302002E-1,4.056564331E-2,9.775272217E0,9.776973768E0
2.797354617E1,-2.095642090E-1,1.691482544E-2,9.773326263E0,9.775587426E0
2.798350117E1,-2.257305908E-1,1.092727661E-2,9.740544434E0,9.743165788E0
2.799345517E1,-1.966909790E-1,1.047821045E-2,9.819430389E0,9.821405719E0
2.800341017E1,-1.676513672E-1,-1.526824951E-2,9.771829376E0,9.773279360E0
2.801336517E1,-1.317260742E-1,3.742218018E-3,9.755812683E0,9.756702664E0
2.802332017E1,-1.199006653E-1,1.182540894E-2,9.814640350E0,9.815379830E0
2.803327417E1,-1.583706665E-1,2.844085693E-3,9.742939453E0,9.744226934E0
2.804322917E1,-1.866618347E-1,5.089416504E-3,9.796827393E0,9.798606814E0
2.805318417E1,-2.158511353E-1,2.035766602E-2,9.748777313E0,9.751187889E0
2.806313817E1,-2.163002014E-1,4.281097412E-2,9.723030853E0,9.725530707E0
2.807309317E1,-2.110610962E-1,4.595443726E-2,9.783355408E0,9.785739708E0
2.808304817E1,-2.007325745E-1,6.077362061E-2,9.708511047E0,9.710776167E0
2.809300317E1,-1.543290710E-1,7.783813477E-2,9.718240814E0,9.719777814E0
2.810295717E1,-1.296304321E-1,9.460327148E-2,9.760453033E0,9.761772239E0
2.811291217E1,-1.213975525E-1,1.140628052E-1,9.750274200E0,9.751697015E0
2.812286717E1,-1.624122620E-1,1.050814819E-1,9.787846069E0,9.789757430E0
2.813282217E1,-2.113604736E-1,7.619155884E-2,9.801018677E0,9.803593500E0
2.814277617E1,-2.492317200E-1,8.457412720E-2,9.779014435E0,9.782555522E0
2.815273117E1,-2.582130432E-1,6.541397095E-2,9.803713074E0,9.807331084E0
2.816268333E1,-2.113604736E-1,5.104385376E-2,9.826465759E0,9.828871148E0
2.817263833E1,-1.471440125E-1,3.038681030E-2,9.761650543E0,9.762806771E0
2.818259233E1,-1.305285645E-1,6.436614990E-3,9.873468018E0,9.874332880E0
2.819254733E1,-1.414558411E-1,1.152603149E-2,9.778116302E0,9.779146232E0
2.820250233E1,-1.899549866E-1,3.951782227E-2,9.799521790E0,9.801442336E0
2.821245733E1,-2.204914856E-1,6.167175293E-2,9.841584320E0,9.844247144E0
2.822241133E1,-2.233355713E-1,8.158035278E-2,9.782008209E0,9.784897482E0
2.823236633E1,-1.923500061E-1,8.726852417E-2,9.799222412E0,9.801498569E0
2.824232133E1,-1.544787598E-1,7.379653931E-2,9.812544708E0,9.814038071E0
2.825227633E1,-1.348695374E-1,4.520599365E-2,9.713600464E0,9.714641905E0
2.826223033E1,-1.309776306E-1,5.179229736E-2,9.822723541E0,9.823733269E0
2.827218533E1,-1.552272034E-1,6.840774536E-2,9.748627625E0,9.750103367E0
2.828214033E1,-1.854643250E-1,6.945556641E-2,9.712852020E0,9.714870841E0
2.829209433E1,-1.971400452E-1,6.391708374E-2,9.800270233E0,9.802461233E0
2.830204933E1,-1.974394226E-1,2.559677124E-2,9.745035095E0,9.747068612E0
2.831200433E1,-1.730401611E-1,-5.239105225E-3,9.738448792E0,9.739987434E0
2.832195933E1,-1.471440125E-1,1.212478638E-2,9.824519806E0,9.825629129E0
2.833191333E1,-1.532812500E-1,2.514770508E-2,9.710457001E0,9.711699270E0
2.834186833E1,-1.835183716E-1,-1.347198486E-3,9.726623383E0,9.728354601E0
2.835182333E1,-2.026785278E-1,8.532257080E-3,9.771080933E0,9.773186480E0
2.836177833E1,-1.956431580E-1,2.694396973E-2,9.722881165E0,9.724886650E0
2.837173233E1,-2.073188782E-1,3.622467041E-2,9.804162140E0,9.806420785E0
2.838168733E1,-2.161505127E-1,6.107299805E-2,9.742041321E0,9.744630319E0
2.839164233E1,-1.987866211E-1,9.011260986E-2,9.774823151E0,9.777259536E0
2.840159733E1,-1.752854919E-1,1.312770081E-1,9.765392761E0,9.767847994E0
2.841155133E1,-1.580712891E-1,1.216969299E-1,9.756112061E0,9.758151424E0
2.842150633E1,-1.525328064E-1,1.044827271E-1,9.808952179E0,9.810694458E0
2.843146133E1,-1.818717957E-1,7.005432129E-2,9.740245056E0,9.742194758E0
2.844141633E1,-2.315684509E-1,7.499404907E-2,9.792935486E0,9.795960059E0
2.845137033E1,-2.395019531E-1,7.484436035E-2,9.769134979E0,9.772356988E0
2.846132533E1,-2.204914856E-1,6.900650024E-2,9.734407196E0,9.737148548E0
2.847128033E1,-2.059716797E-1,4.146377563E-2,9.837093658E0,9.839337133E0
2.848123433E1,-1.716929626E-1,-1.541793823E-2,9.751471710E0,9.752995268E0
2.849118933E1,-1.692979431E-1,-2.874023438E-2,9.724976807E0,9.726492774E0
2.850114433E1,-1.930984497E-1,2.829116821E-2,9.820627899E0,9.822566861E0
2.851109933E1,-2.010319519E-1,3.128494263E-2,9.729018402E0,9.731145444E0
2.852105333E1,-2.168989563E-1,2.035766602E-2,9.794881439E0,9.797303813E0
2.853100833E1,-2.125579834E-1,1.781295776E-2,9.834848328E0,9.837161167E0
2.854096333E1,-1.989363098E-1,1.541793823E-2,9.746531982E0,9.748574206E0
2.855091833E1,-1.983375549E-1,1.691482544E-2,9.812395020E0,9.814413886E0
2.856087233E1,-1.914518738E-1,3.128494263E-2,9.778116302E0,9.780040439E0
2.857082733E1,-2.201921082E-1,7.065307617E-2,9.752519531E0,9.755260818E0
2.858078233E1,-2.210902405E-1,9.789642334E-2,9.751621399E0,9.754618625E0
2.859073733E1,-2.140548706E-1,1.139131165E-1,9.763147430E0,9.766158069E0
2.860069133E1,-2.152523804E-1,1.077758789E-1,9.776918793E0,9.779881917E0
2.861064633E1,-1.797761536E-1,1.264869690E-1,9.816735992E0,9.819196707E0
2.862060133E1,-1.354682922E-1,1.357676697E-1,9.803713074E0,9.805588945E0
2.863055633E1,-1.404080200E-1,1.181044006E-1,9.833501129E0,9.835212632E0
2.864051033E1,-1.793270874E-1,7.753875732E-2,9.834848328E0,9.836788708E0
2.865046533E1,-2.341131592E-1,3.143463135E-3,9.764195251E0,9.767001984E0
2.866042033E1,-2.185455322E-1,-8.681945801E-3,9.795929260E0,9.798370660E0
2.867037433E1,-1.772314453E-1,-2.095642090E-2,9.775571594E0,9.777200527E0
2.868032933E1,-1.580712891E-1,-4.460723877E-2,9.795031128E0,9.796408073E0
2.869028433E1,-1.588197327E-1,-7.364685059E-2,9.740394745E0,9.741967838E0
2.870023933E1,-1.857637024E-1,-5.328918457E-2,9.832752686E0,9.834651660E0
2.871019333E1,-1.914518738E-1,5.688171387E-3,9.708211670E0,9.710100927E0
2.872014833E1,-1.913021851E-1,8.008346558E-2,9.721683655E0,9.723895463E0
2.873010333E1,-1.667532349E-1,1.062789917E-1,9.794132996E0,9.796128980E0
2.874005833E1,-1.537303162E-1,8.831634521E-2,9.729916534E0,9.731531665E0
2.875001233E1,-1.531315613E-1,9.175918579E-2,9.702972565E0,9.704614656E0
2.875996733E1,-1.561253357E-1,1.396595764E-1,9.746531982E0,9.748782775E0
2.876992233E1,-1.814227295E-1,1.321751404E-1,9.684560852E0,9.687161781E0
2.877987733E1,-1.968406677E-1,1.142124939E-1,9.720037079E0,9.722700837E0
2.878983133E1,-1.875599670E-1,7.798782349E-2,9.712103577E0,9.714227541E0
2.879978633E1,-1.670526123E-1,3.727249146E-2,9.720635834E0,9.722142605E0
2.880974133E1,-1.619631958E-1,2.634521484E-2,9.819280701E0,9.820651690E0
2.881969633E1,-1.752854919E-1,9.430389404E-3,9.761351166E0,9.762929402E0
2.882965033E1,-1.969903564E-1,-1.960922241E-2,9.789492645E0,9.791494062E0
2.883960533E1,-2.083666992E-1,3.143463135E-3,9.775272217E0,9.777493210E0
2.884956033E1,-1.910028076E-1,1.287322998E-2,9.764045563E0,9.765922053E0
2.885951533E1,-1.685494995E-1,4.101470947E-2,9.786947937E0,9.788485126E0
2.886946933E1,-1.703457642E-1,4.236190796E-2,9.787247314E0,9.788821288E0
2.887942433E1,-1.793270874E-1,3.353027344E-2,9.758357391E0,9.760062575E0
2.888937933E1,-1.847158813E-1,5.149291992E-2,9.799372101E0,9.801248137E0
2.889933333E1,-1.757345581E-1,9.385482788E-2,9.786349182E0,9.788376866E0
2.890928833E1,-1.625619507E-1,1.134640503E-1,9.757010193E0,9.759023946E0
2.891924333E1,-1.809736633E-1,1.041833496E-1,9.811047821E0,9.813269842E0
2.892919833E1,-1.890568542E-1,8.891510010E-2,9.703721008E0,9.705969802E0
2.893915233E1,-1.886077881E-1,6.167175293E-2,9.786498871E0,9.788510431E0
2.894910733E1,-1.839674377E-1,2.350112915E-2,9.778265991E0,9.780024648E0
2.895906233E1,-1.734892273E-1,3.203338623E-2,9.757908325E0,9.759503037E0
2.896901733E1,-1.799258423E-1,2.649490356E-2,9.781259766E0,9.782950367E0
2.897897133E1,-1.899549866E-1,8.981323242E-4,9.769134979E0,9.770981627E0
2.898892633E1,-1.992356873E-1,-1.062789917E-2,9.767338715E0,9.769376304E0
2.899888133E1,-2.017803955E-1,2.125579834E-2,9.800419922E0,9.802519971E0
2.900883633E1,-1.986369324E-1,3.532653809E-2,9.719438324E0,9.721532077E0
2.901879033E1,-1.933978271E-1,5.882766724E-2,9.816735992E0,9.818817086E0
2.902874533E1,-1.754351807E-1,8.786727905E-2,9.770482178E0,9.772452105E0
2.903870033E1,-1.772314453E-1,7.813751221E-2,9.772877197E0,9.774796426E0
2.904865533E1,-1.579216003E-1,8.532257080E-2,9.824819183E0,9.826458729E0
2.905860933E1,-1.610650635E-1,8.158035278E-2,9.726473694E0,9.728149250E0
2.906856433E1,-1.892065430E-1,6.810836792E-2,9.832752686E0,9.834808755E0
2.907851933E1,-2.013313293E-1,5.448669434E-2,9.824070740E0,9.826284598E0
2.908847433E1,-2.082170105E-1,3.188369751E-2,9.771979065E0,9.774249114E0
2.909842833E1,-1.904040527E-1,2.574645996E-2,9.845775604E0,9.847650168E0
2.910838333E1,-1.880090332E-1,2.874023438E-2,9.752519531E0,9.754373922E0
2.911833833E1,-1.821711731E-1,1.661544800E-2,9.794881439E0,9.796589448E0
2.912829333E1,-2.088157654E-1,4.939727783E-2,9.803114319E0,9.805462481E0
2.913824733E1,-2.059716797E-1,7.394622803E-2,9.763596497E0,9.766048788E0
2.914820233E1,-2.180964661E-1,6.212081909E-2,9.800120544E0,9.802743889E0
2.915815683E1,-2.040257263E-1,5.598358154E-2,9.767488403E0,9.769779443E0
2.916811083E1,-1.978884888E-1,2.993774414E-2,9.790690155E0,9.792735564E0
2.917806583E1,-1.877096558E-1,3.742218018E-2,9.758207703E0,9.760084677E0
2.918802083E1,-1.691482544E-1,5.373825073E-2,9.732910309E0,9.734528340E0
2.919797583E1,-1.681004333E-1,6.331832886E-2,9.755662994E0,9.757316610E0
2.920792983E1,-1.763333130E-1,3.921844482E-2,9.705816650E0,9.707497534E0
2.921788483E1,-1.730401611E-1,5.059478760E-2,9.790241089E0,9.791900904E0
2.922783983E1,-1.779798889E-1,5.897735596E-2,9.721983032E0,9.723790889E0
2.923779483E1,-1.745370483E-1,5.358856201E-2,9.802066498E0,9.803766753E0
2.924774883E1,-1.812730408E-1,3.023712158E-2,9.777816925E0,9.779543855E0
2.925770383E1,-1.651066589E-1,4.610412598E-2,9.740843811E0,9.742352075E0
2.926765883E1,-1.487905884E-1,5.538482666E-2,9.810449066E0,9.811733639E0
2.927761383E1,-1.523831177E-1,4.221221924E-2,9.753417664E0,9.754699309E0
2.928756783E1,-1.683998108E-1,3.667373657E-2,9.782307587E0,9.783825692E0
2.929752283E1,-1.809736633E-1,2.724334717E-2,9.775870972E0,9.777583900E0
2.930747783E1,-1.782792664E-1,5.029541016E-2,9.780211945E0,9.781965999E0
2.931743283E1,-1.698966980E-1,5.658233643E-2,9.768685913E0,9.770327063E0
2.932738683E1,-1.742376709E-1,6.601272583E-2,9.800719299E0,9.802490257E0
2.933734183E1,-1.597178650E-1,5.269042969E-2,9.779014435E0,9.780460592E0
2.934729683E1,-1.511856079E-1,4.939727783E-2,9.797426147E0,9.798717074E0
2.935725083E1,-1.576222229E-1,6.721023560E-2,9.756561127E0,9.758065741E0
2.936720583E1,-1.760339355E-1,7.259902954E-2,9.796228638E0,9.798079102E0
2.937716083E1,-2.206411743E-1,6.840774536E-2,9.788145447E0,9.790870923E0
2.938711583E1,-2.281256104E-1,5.867797852E-2,9.733958130E0,9.736807756E0
2.939706983E1,-2.408491516E-1,4.400848389E-2,9.821526031E0,9.824577276E0
2.940702483E1,-2.321672058E-1,4.131408691E-2,9.777068481E0,9.779911889E0
2.941697983E1,-2.074685669E-1,4.041595459E-2,9.744885406E0,9.747177450E0
2.942693483E1,-1.998344421E-1,6.915618896E-2,9.823172607E0,9.825448410E0
2.943688883E1,-2.145039368E-1,5.029541016E-2,9.717043304E0,9.719540737E0
2.944684383E1,-2.321672058E-1,4.565505981E-2,9.767189026E0,9.770054629E0
2.945679883E1,-2.574645996E-1,3.577560425E-2,9.721533966E0,9.725008512E0
2.946675383E1,-2.408491516E-1,5.403762817E-2,9.718989258E0,9.722123254E0
2.947670783E1,-2.284249878E-1,4.535568237E-2,9.746232605E0,9.749014571E0
2.948666283E1,-2.050735474E-1,3.637435913E-2,9.743089142E0,9.745314991E0
2.949661783E1,-1.977388000E-1,3.981719971E-2,9.743538208E0,9.745625832E0
2.950657283E1,-1.919009399E-1,4.730163574E-2,9.787995758E0,9.789991030E0
2.951652683E1,-1.892065430E-1,6.182144165E-2,9.740993500E0,9.743027013E0
2.952648183E1,-1.889071655E-1,5.224136353E-2,9.817783813E0,9.819740021E0
2.953643683E1,-2.017803955E-1,5.343887329E-2,9.738748169E0,9.740984906E0
2.954639183E1,-1.836680603E-1,3.772155762E-2,9.766290894E0,9.768090637E0
2.955634583E1,-1.802252197E-1,2.634521484E-2,9.753866730E0,9.755567199E0
2.956630083E1,-1.621128845E-1,4.565505981E-2,9.731114044E0,9.732571372E0
2.957625583E1,-1.381626892E-1,5.523513794E-2,9.848769379E0,9.849893305E0
2.958621083E1,-1.655557251E-1,2.589614868E-2,9.733958130E0,9.735400361E0
2.959616483E1,-1.797761536E-1,2.649490356E-2,9.828860779E0,9.830540456E0
2.960611983E1,-1.901046753E-1,7.185058594E-3,9.782906342E0,9.784755894E0
2.961607483E1,-1.799258423E-1,2.439926147E-2,9.762099609E0,9.763788067E0
2.962602883E1,-1.664538574E-1,3.742218018E-2,9.777218170E0,9.778706584E0
2.963598383E1,-1.628613281E-1,1.556762695E-2,9.752220154E0,9.753592369E0
2.964593883E1,-1.631607056E-1,-4.340972900E-3,9.730365601E0,9.731734428E0
2.965589383E1,-1.692979431E-1,1.302291870E-2,9.790690155E0,9.792162432E0
2.966584783E1,-1.736389160E-1,1.242416382E-2,9.745035095E0,9.746589857E0
2.967580283E1,-1.645079041E-1,3.098556519E-2,9.772577820E0,9.774011469E0
2.968575783E1,-1.601669312E-1,3.218307495E-2,9.819729767E0,9.821088631E0
2.969571283E1,-1.719923401E-1,2.155517578E-2,9.711504822E0,9.713051626E0
2.970566683E1,-1.739382935E-1,1.841171265E-2,9.790390778E0,9.791953079E0
2.971562183E1,-1.633103943E-1,4.864883423E-2,9.760153656E0,9.761641070E0
2.972557683E1,-1.651066589E-1,3.921844482E-2,9.699380035E0,9.700864465E0
2.973553183E1,-1.793270874E-1,2.649490356E-2,9.815837860E0,9.817511552E0
2.974548583E1,-1.782792664E-1,2.095642090E-2,9.686207428E0,9.687870613E0
2.975544083E1,-1.829196167E-1,4.984634399E-2,9.771679688E0,9.773518719E0
2.976539583E1,-1.859133911E-1,8.262817383E-2,9.818981323E0,9.821088811E0
2.977535083E1,-1.634600830E-1,1.207987976E-1,9.733658752E0,9.735780619E0
2.978530483E1,-1.706451416E-1,1.368154907E-1,9.820927277E0,9.823362500E0
2.979525983E1,-1.969903564E-1,1.742376709E-1,9.781559143E0,9.785093931E0
2.980521483E1,-1.932481384E-1,1.736389160E-1,9.721983032E0,9.725453686E0
2.981516983E1,-1.942959595E-1,1.776805115E-1,9.857601013E0,9.861116520E0
2.982512383E1,-2.128573608E-1,1.270857239E-1,9.692644043E0,9.695813921E0
2.983507883E1,-2.107617188E-1,6.795867920E-2,9.806557159E0,9.809057152E0
2.984503383E1,-1.884580994E-1,5.927673340E-2,9.827064514E0,9.829050165E0
2.985498883E1,-1.761836243E-1,5.179229736E-2,9.792785797E0,9.794507480E0
2.986494283E1,-2.094145203E-1,2.529739380E-2,9.816436615E0,9.818702675E0
2.987489783E1,-2.134561157E-1,3.921844482E-2,9.856852570E0,9.859241562E0
2.988485283E1,-2.053729248E-1,2.978805542E-2,9.712253265E0,9.714470076E0
2.989480783E1,-1.965412903E-1,2.140548706E-2,9.803563385E0,9.805556676E0
2.990476183E1,-1.927990723E-1,3.547622681E-2,9.804760895E0,9.806720463E0
2.991471683E1,-1.920506287E-1,2.424957275E-2,9.744885406E0,9.746807840E0
2.992467183E1,-1.987866211E-1,5.134323120E-2,9.813143463E0,9.815290973E0
2.993462583E1,-1.905537415E-1,3.547622681E-2,9.758357391E0,9.760282182E0
2.994458083E1,-1.800755310E-1,-8.981323242E-3,9.765841827E0,9.767506051E0
2.995453583E1,-1.639091492E-1,3.442840576E-3,9.770182800E0,9.771558218E0
2.996449083E1,-1.707948303E-1,3.367996216E-2,9.700876923E0,9.702438780E0
2.997444483E1,-1.865121460E-1,7.978408813E-2,9.773925018E0,9.776029999E0
2.998439983E1,-2.007325745E-1,8.502319336E-2,9.697284393E0,9.699734384E0
2.999435483E1,-2.103126526E-1,8.352630615E-2,9.721833344E0,9.724466649E0
3.000430983E1,-1.736389160E-1,8.547225952E-2,9.756561127E0,9.758480466E0
3.001426383E1,-1.281335449E-1,8.143066406E-2,9.742340698E0,9.743523564E0
3.002421883E1,-1.046324158E-1,7.005432129E-2,9.826615448E0,9.827422180E0
3.003417383E1,-1.419049072E-1,2.499801636E-2,9.739646301E0,9.740712088E0
3.004412883E1,-1.833686829E-1,3.442840576E-2,9.801467743E0,9.803243305E0
3.005408283E1,-1.731898499E-1,6.271957397E-2,9.765093384E0,9.766830461E0
3.006403783E1,-1.809736633E-1,6.571334839E-2,9.733209686E0,9.735113790E0
3.007399283E1,-1.835183716E-1,3.397933960E-2,9.741741943E0,9.743529631E0
3.008394783E1,-1.646575928E-1,2.724334717E-2,9.776170349E0,9.777594848E0
3.009390183E1,-1.639091492E-1,3.487747192E-2,9.703721008E0,9.705167904E0
3.010385683E1,-1.706451416E-1,4.625381470E-2,9.814340973E0,9.815933369E0
3.011381183E1,-1.808239746E-1,3.577560425E-2,9.754315796E0,9.756057290E0
3.012376683E1,-1.869612122E-1,3.966751099E-2,9.804311829E0,9.806174506E0
3.013372083E1,-2.022294617E-1,2.230361938E-2,9.826765137E0,9.828871108E0
3.014367583E1,-2.134561157E-1,2.948867798E-2,9.742191010E0,9.744573811E0
3.015363083E1,-2.071691895E-1,6.391708374E-2,9.770182800E0,9.772588010E0
3.016358642E1,-2.100132751E-1,7.005432129E-2,9.739795990E0,9.742311795E0
3.017354042E1,-1.752854919E-1,5.119354248E-2,9.792935486E0,9.794637881E0
3.018349542E1,-1.715432739E-1,6.930587769E-2,9.775571594E0,9.777322251E0
3.019345042E1,-1.692979431E-1,5.313949585E-2,9.806257782E0,9.807863034E0
3.020340542E1,-1.963916016E-1,4.984634399E-2,9.814191284E0,9.816282641E0
3.021335942E1,-2.350112915E-1,4.939727783E-2,9.802814941E0,9.805756023E0
3.022331442E1,-2.215393066E-1,3.876937866E-2,9.796827393E0,9.799408640E0
3.023326942E1,-2.122586060E-1,-2.395019531E-3,9.715247040E0,9.717565770E0
3.024322342E1,-1.878593445E-1,-7.933502197E-3,9.785301361E0,9.787107683E0
3.025317842E1,-1.556762695E-1,4.790039062E-3,9.744885406E0,9.746129982E0
3.026313342E1,-1.627116394E-1,1.751358032E-2,9.740544434E0,9.741919096E0
3.027308842E1,-2.007325745E-1,4.266128540E-2,9.875413971E0,9.877545983E0
3.028304242E1,-2.219883728E-1,4.894821167E-2,9.779014435E0,9.781656203E0
3.029299742E1,-2.083666992E-1,3.712280273E-2,9.810898132E0,9.813180776E0
3.030295242E1,-1.661544800E-1,6.945556641E-2,9.829459534E0,9.831109099E0
3.031290742E1,-1.384620667E-1,8.652008057E-2,9.827064514E0,9.828420750E0
3.032286142E1,-1.451980591E-1,4.790039063E-2,9.753267975E0,9.754466316E0
3.033281642E1,-1.567240906E-1,5.568420410E-2,9.823172607E0,9.824580563E0
3.034277142E1,-1.793270874E-1,7.694000244E-2,9.797575836E0,9.799518878E0
3.035272642E1,-1.935475159E-1,6.571334839E-2,9.712852020E0,9.715002483E0
3.036268042E1,-2.160008240E-1,5.822891235E-2,9.793833618E0,9.796388309E0
3.037263542E1,-2.362088013E-1,1.751358032E-2,9.745035095E0,9.747913127E0
3.038259042E1,-2.514770508E-1,4.041595459E-3,9.753267975E0,9.756510300E0
3.039254542E1,-2.814147949E-1,4.011657715E-2,9.786648560E0,9.790775948E0
3.040249942E1,-2.556683350E-1,8.427474976E-2,9.785600739E0,9.789302853E0
3.041245442E1,-1.956431580E-1,1.390608215E-1,9.782307587E0,9.785251958E0
3.042240942E1,-1.363664246E-1,1.463955688E-1,9.776320038E0,9.778366988E0
3.043236442E1,-1.044827271E-1,1.161584473E-1,9.713450775E0,9.714707169E0
3.044231842E1,-8.906478882E-2,9.430389404E-2,9.737550659E0,9.738414584E0
3.045227342E1,-1.143621826E-1,6.930587769E-2,9.710756378E0,9.711677067E0
3.046222842E1,-1.579216003E-1,1.092727661E-2,9.694290619E0,9.695582976E0
3.047218342E1,-1.836680603E-1,5.239105225E-3,9.759105835E0,9.760835420E0
3.048213742E1,-1.904040527E-1,1.437011719E-2,9.734706573E0,9.736579085E0
3.049209242E1,-1.585203552E-1,-3.143463135E-3,9.726324005E0,9.727616216E0
3.050204742E1,-1.434017944E-1,9.729766846E-3,9.745933228E0,9.746993035E0
3.051200242E1,-1.206491089E-1,-5.239105225E-3,9.788893890E0,9.789638770E0
3.052195642E1,-1.419049072E-1,-1.212478638E-2,9.700427856E0,9.701473322E0
3.053191142E1,-1.567240906E-1,2.589614868E-2,9.780661011E0,9.781950872E0
3.054186642E1,-1.579216003E-1,8.292755127E-2,9.804461517E0,9.806083920E0
3.055182042E1,-1.595681763E-1,8.442443848E-2,9.734407196E0,9.736080985E0
3.056177542E1,-1.478924561E-1,5.927673340E-2,9.791288910E0,9.792585176E0
3.057173042E1,-1.414558411E-1,7.679031372E-2,9.798174591E0,9.799496509E0
3.058168542E1,-1.187031555E-1,6.810836792E-2,9.749226379E0,9.750186880E0
3.059163942E1,-1.118174744E-1,5.418731689E-2,9.799372101E0,9.800159845E0
3.060159442E1,-1.098715210E-1,4.864883423E-2,9.802515564E0,9.803252003E0
3.061154942E1,-1.273851013E-1,2.963836670E-2,9.833201752E0,9.834071491E0
3.062150442E1,-1.621128845E-1,1.302291870E-2,9.840536499E0,9.841880347E0
3.063145842E1,-1.595681763E-1,8.981323242E-3,9.777367859E0,9.778673986E0
3.064141342E1,-1.573228455E-1,2.125579834E-2,9.802964630E0,9.804249988E0
3.065136842E1,-1.676513672E-1,-6.137237549E-3,9.729018402E0,9.730464722E0
3.066132342E1,-1.800755310E-1,2.095642090E-3,9.765093384E0,9.766753830E0
