Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"3,191749042","-0,1645446319","0,1853733459","-0,1932627565","0,3143067074"
"3,201703042","-0,1042156737","0,2263869042","-0,214658888","0,3289230537"
"3,211658042","-0,05884774877","0,2202197362","-0,1633302748","0,2804221254"
"3,221612042","0,02002290835","0,2019495445","-0,0938904959","0,2236067096"
"3,231566042","0,01882352793","0,1969483113","0,05446856797","0,2052066944"
"3,241521042","0,05076904376","0,1580026939","0,2512314677","0,3010973222"
"3,251475042","0,1378750976","0,1378052051","0,3600235927","0,409410313"
"3,261429042","0,1886427252","0,1392759443","0,3495541531","0,4209180114"
"3,271384042","0,1464250242","0,1044430391","0,2506672114","0,3085169153"
"3,281338042","0,05051862305","0,1290218832","0,1394110698","0,1965559055"
"3,291293042","-0,06127523405","0,2076924056","-0,01131436229","0,2168381988"
"3,301247042","-0,1041436799","0,2487614577","-0,1452565312","0,3063129588"
"3,311201042","-0,06998272031","0,2698330322","-0,2316199064","0,3624296172"
"3,321156042","-0,05081837964","0,3414375234","-0,2367660409","0,4185931775"
"3,331110042","-0,04369712879","0,3750488173","-0,2376489705","0,4461480557"
"3,341064042","-0,04963504937","0,3405750956","-0,1428077173","0,3726245805"
"3,351019042","-0,01832434245","0,3479289195","-0,03456523061","0,3501215071"
"3,360973042","0,03097759379","0,3301724605","0,06960876346","0,3388492953"
"3,370927042","0,03437576712","0,2997525951","0,2510379249","0,3924963075"
"3,380882042","-0,008956203056","0,2630415825","0,4410502142","0,5136111166"
"3,390836042","-0,03870461161","0,2352485788","0,5772377139","0,624534482"
"3,400790042","-0,03953118864","0,2091116528","0,6368652803","0,6714817819"
"3,410745042","-0,06628979706","0,1996404242","0,6426949543","0,6762451038"
"3,420699042","-0,09850701883","0,2710961952","0,5891964394","0,6560100792"
"3,430654042","-0,0803258418","0,3153865331","0,4703740007","0,5719900407"
"3,440608042","-0,05489990976","0,3871409324","0,2730386585","0,4769090172"
"3,450562042","-0,07456574053","0,5577134223","0,02841980696","0,5633932876"
"3,460517042","-0,08360276763","0,6278521628","-0,2312141097","0,6742757044"
"3,470471042","-0,1001767278","0,6485873397","-0,4478177816","0,7945071928"
"3,480425042","-0,1142107945","0,6764761464","-0,5017817348","0,8499699945"
"3,490380042","-0,0696293018","0,7419818455","-0,4459367323","0,8684727215"
"3,500334042","-0,04475516419","0,7792270012","-0,4047080147","0,8791964066"
"3,510288042","-0,05663771139","0,7279453851","-0,4236342824","0,8441435418"
"3,520243042","-0,1229071208","0,6605180716","-0,4266584623","0,7958817291"
"3,530197042","-0,1474191422","0,5972946869","-0,2975753295","0,6834064846"
"3,540151292","-0,08901855927","0,5522646944","-0,08933726907","0,5664819011"
"3,550106292","-0,07050961839","0,5340095775","0,05120114386","0,5410724464"
"3,560060292","-0,0367650445","0,4887686102","0,05864698827","0,4936455125"
"3,570014292","-0,021840191","0,4920217086","0,08946239948","0,5005655568"
"3,579969292","-0,0758769695","0,5379117534","0,1128553551","0,5548357416"
"3,589923292","-0,06751215292","0,5817598043","0,08361284494","0,5916024582"
"3,599878292","-0,07493660018","0,6118677755","0,005004047155","0,6164598197"
"3,609832292","-0,09757584061","0,6052545746","-0,03330457091","0,6139734027"
"3,619786292","-0,07038682686","0,6133177388","-0,05210629284","0,619538554"
"3,629741292","-0,1057799684","0,6711487482","-0,05797046542","0,6819022061"
"3,639695292","-0,212218918","0,6850203171","-0,03713742077","0,7181008927"
"3,649649292","-0,226723247","0,7348669535","-0,07000520468","0,7722263909"
