Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"3,460456542","0,05261339262","0,04206983954","-0,1601201534","0,1737138567"
"3,470411542","0,06489912361","0,09966944531","-0,1497875386","0,1912647414"
"3,480367542","0,02859208055","0,1280877905","-0,1786295146","0,2216585045"
"3,490323542","0,1137510755","0,2027149267","-0,1573064733","0,2806741442"
"3,500278542","0,1949807415","0,269807414","-0,1269465601","0,3562709073"
"3,510234542","0,1160688387","0,1734997888","-0,04253849387","0,2130344467"
"3,520190542","0,01282513663","0,1112475901","0,00555134654","0,1121219331"
"3,530146542","-0,02262872458","0,0515866581","0,09789934695","0,1129492125"
"3,540101542","-0,07598617539","-0,007854126245","0,1582496291","0,175722882"
"3,550057542","-0,09279436223","-0,02290244736","0,04586731374","0,1060147453"
"3,560013542","-0,03627904952","0,007679294497","0,003273856044","0,03722712897"
"3,569968542","0,04925219379","0,05376668282","0,1367921019","0,1550119799"
"3,579924542","0,05974882297","0,08168823391","0,222987662","0,244880352"
"3,589880542","-0,006803820133","0,06862716213","0,1516288269","0,1665751497"
"3,599835542","0,03852145672","0,1426651914","0,07900465429","0,1675678814"
"3,609791542","0,06446701437","0,1805373149","-0,01618099988","0,1923838422"
"3,619747542","-0,01878366865","0,1574052912","-0,1643617237","0,2283506692"
"3,629702542","0,01637644306","0,1529796799","-0,272817049","0,313209375"
"3,639658542","0,01461314209","0,1284923447","-0,2761037689","0,3048886974"
"3,649614542","0,04320763461","0,1272186749","-0,1964079738","0,2379655082"
"3,659570542","0,1277458014","0,1317916361","-0,117742458","0,2180626322"
"3,669525542","0,0983477553","0,1097295798","-0,0463134563","0,1544596967"
"3,679481542","0,0532665997","0,05613677859","-0,04201341391","0,08805563867"
"3,689437542","0,0127195213","0,007116171084","-0,00583142817","0,01569814217"
"3,699392542","0,02231801815","-0,03150691755","0,1726530755","0,1769176765"
"3,709348542","0,0514699696","-0,08236621857","0,2391289008","0,2581007224"
