Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"1,547087","-0,1631084826","-0,2324793009","0,07091853976","0,2927122166"
"1,55704","-0,1166145666","-0,218332255","0,0376098758","0,2503646011"
"1,566994","-0,1337791778","-0,2315706436","-0,006597998142","0,2675170368"
"1,576947","-0,1415243266","-0,2620590493","-0,08530736804","0,3098086948"
"1,586901","-0,1474892174","-0,2435393094","-0,1358255571","0,3154568852"
"1,596854","-0,1260711954","-0,2226086162","-0,1568398654","0,3000787992"
"1,606808","-0,09172739156","-0,2897187182","-0,1211964083","0,3271687935"
"1,616761","-0,07303271022","-0,3201619542","-0,03958798885","0,3307637564"
"1,626715","-0,06712508552","-0,2710475354","0,03777418256","0,2817790489"
"1,636668","-0,05184795555","-0,2759280601","0,1154509342","0,3035678228"
"1,646621","-0,04048001815","-0,355511004","0,153111096","0,3891911016"
"1,656575","0,02799299676","-0,3314967817","0,1337878025","0,3585706349"
"1,666528","0,06489338603","-0,2558447747","0,09452024102","0,2803600832"
"1,676482","0,1001085712","-0,2633498222","-0,01708322525","0,2822528856"
"1,686435","0,1520793914","-0,2457290916","-0,1498384094","0,3255187808"
"1,696389","0,1735268687","-0,208662276","-0,3040242237","0,4075318984"
"1,706342","0,175693993","-0,255718621","-0,4370454562","0,5359749277"
"1,716296","0,1648271255","-0,2822385214","-0,480730589","0,5813161476"
"1,726249","0,1427929896","-0,2703128327","-0,4869555348","0,5749648323"
"1,736203","0,08859025072","-0,2578778516","-0,4251861334","0,5051063916"
"1,746156","0,07778876234","-0,2367087382","-0,2798834091","0,3747223519"
"1,75611","0,08016941965","-0,2115800366","-0,1167221189","0,2545924209"
"1,766063","0,03938662536","-0,2470151867","0,01214875996","0,2504304316"
"1,776016","0,001094927676","-0,2434330362","0,1224488819","0,2724969186"
"1,78597","0,006470492296","-0,2374144971","0,1889662224","0,303505756"
"1,795923","-0,006177327521","-0,2223156707","0,2951844031","0,3695892972"
"1,805877","-0,03701404452","-0,1521626776","0,3562983316","0,3891940661"
"1,81583","-0,04279014342","-0,08318365932","0,3067554581","0,3207014634"
"1,825784","-0,08379706878","-0,06197215363","0,2468559963","0,2679559282"
"1,835737","-0,0772653269","-0,03465834752","0,1817753166","0,2005327841"
"1,845691","-0,02979887277","-0,007575360239","0,09815253139","0,1028556188"
"1,855644","-0,008782335185","-0,0314781931","0,09813849807","0,1034367964"
"1,865598","-0,02149732489","0,005946325958","0,1018561578","0,1042697015"
"1,875551","-0,03387313955","0,04880130038","0,0688614893","0,0909442753"
"1,885504","-0,05186377957","0,05428964317","0,05930363059","0,09567725742"
"1,895458","-0,05118725672","0,04699684963","0,05604965508","0,08927711331"
"1,905411","-0,003371796906","-0,0009855481982","0,1087278056","0,1087845395"
"1,915365","-0,01548762973","-0,01260864347","0,1418493587","0,1432483338"
"1,925318","-0,05762237336","-0,03956796214","0,1226950496","0,141209195"
"1,935272","-0,07580600806","-0,07362009957","0,09553882599","0,1424574926"
"1,945225","-0,07446560696","-0,09528023288","0,06002342284","0,1350046691"
"1,955179","-0,07161187336","-0,1050475681","-0,00555134654","0,1272559209"
"1,965132","-0,07739495236","-0,1115113726","-0,1034354907","0,1706565722"
"1,975086","-0,03661493551","-0,07654195324","-0,2340108329","0,2489184485"
"1,985039","-0,02054587327","-0,03382102624","-0,3200432557","0,3224805114"
"1,994993","-0,02357809313","-0,006315431446","-0,3485677278","0,3494213388"
"2,004946","-0,02833513197","-0,01509137124","-0,3459709793","0,3474572603"
"2,014899","-0,04057667993","-0,03537258491","-0,2986383533","0,3034510715"
"2,024853","-0,02183247998","-0,03103599742","-0,1877605265","0,1915565338"
"2,034806","-0,02916240335","-0,008584735841","-0,003061602116","0,03055350824"
"2,04476","-0,05348141178","0,02110187039","0,08397069454","0,1017675188"
"2,054713","-0,06019456353","0,01791499168","0,1037839848","0,1213072459"
"2,064667","-0,04407649431","-0,0198434034","0,1475983411","0,1553118421"
"2,07462","-0,06700291526","-0,02648584038","0,1647230816","0,1797903891"
"2,084574","-0,07353951763","0,04176432252","0,09387236953","0,1263500734"
"2,094527","-0,007983532436","0,06653020442","-0,03539436579","0,07578103997"
"2,104481","0,01513464063","0,04447889239","-0,148350293","0,1556124631"
"2,114434","-0,1001109466","0,03888339937","-0,1455494767","0,1808833065"
"2,124387","-0,1363671189","0,06098543599","-0,1060006642","0,1831702906"
"2,134341","-0,05520586532","0,04827344298","-0,08212765217","0,1101043329"
"2,144294","-0,05381477617","0,005858033001","-0,004331617355","0,05430570498"
"2,154248","-0,1024458129","0,01555417836","0,05786755443","0,1186833219"
"2,164201","-0,1421620385","0,03557826072","0,07658624589","0,1653520816"
"2,174155","-0,1088971556","0,03834501699","0,1500623578","0,1893347355"
"2,184108","-0,05533874329","0,03888544589","0,1885165715","0,2002821813"
"2,194062","-0,06880626965","0,0599066247","0,1649832827","0,188527425"
"2,204015","-0,05000867732","0,07787482604","0,09562945783","0,1330802372"
"2,213969","-0,04585225716","0,0564595449","0,02032316744","0,07551914215"
"2,223922","-0,02863553267","0,04990598559","-0,04157077968","0,07098401829"
"2,233875","0,01260776639","0,05971498221","-0,105085575","0,1215228906"
"2,243829","0,01195565566","0,05801110357","-0,196516732","0,2052487559"
"2,253782","-0,0164558921","0,06348322034","-0,2457315767","0,2543323091"
"2,263736","-0,03411532391","0,07068859801","-0,2475477219","0,2596932957"
"2,273689","-0,01904386975","0,0267011641","-0,1361003762","0,1399961912"
"2,283643","0,0200461556","0,01256230429","-0,01556119502","0,02831626094"
"2,293595917","0,05447441518","0,04440857962","0,04120766759","0,08147180937"
"2,303549917","0,06573469073","0,04674454227","0,05440190971","0,0972916727"
"2,313502917","0,1086399877","0,04824464545","0,09034766793","0,1493080502"
"2,323456917","0,06379129551","0,04781589836","0,1343526435","0,1562252295"
"2,333409917","0,03120037727","0,02831631124","0,1132383478","0,1208230128"
"2,343362917","0,02897372101","0,003042598665","0,04559892654","0,05411096023"
"2,353316917","0,00553435307","0,006817999631","0,01389356911","0,0164361019"
"2,363269917","-0,03370620154","0,0525017108","-0,05678932786","0,08436566492"
"2,373223917","-0,08914405514","0,07476966217","-0,09812797308","0,1522046781"
"2,383176917","-0,1012893068","0,0903419669","-0,1503149575","0,2025235322"
"2,393130917","-0,1150767489","0,1059500858","-0,1493466586","0,2162695153"
"2,403083917","-0,1157036801","0,08440499648","-0,07550743461","0,1619040385"
"2,413037917","-0,06883674826","0,05914619431","-0,02502315938","0,0941431289"
"2,422990917","-0,0631424373","0,03902314782","0,001689845324","0,07424708096"
"2,432944917","-0,1425956827","0,04086779818","0,01125647485","0,1487629452"
"2,442897917","-0,1466149491","0,06578673095","0,04686484873","0,167392208"
"2,452850917","-0,09039389748","0,0582844609","0,02086461961","0,109560337"
"2,462804917","-0,1093938035","0,0399424763","-0,04258585632","0,123999842"
"2,472757917","-0,1299575473","0,04397179261","-0,1233645558","0,1845028354"
"2,482711917","-0,07458686359","0,02853689745","-0,1837721407","0,2003740364"
"2,492664917","-0,02343644433","-0,01218369707","-0,1557353264","0,1579594926"
"2,502618917","-0,05515729688","0,002346926183","-0,1678519267","0,176697778"
