"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
5.986954408E1,4.195978392E-2,4.863701551E0,8.400900000E-5,1.600000024E0,5.000000000E1
5.987370662E1,4.196231279E-2,4.866590027E0,8.394000000E-5,1.600000024E0,5.000000000E1
5.987786925E1,4.207807075E-2,4.867757108E0,8.387100000E-5,1.600000024E0,5.000000000E1
5.988203183E1,4.194347403E-2,4.873213287E0,8.381200000E-5,1.600000024E0,5.000000000E1
5.988619437E1,4.208385898E-2,4.889212973E0,8.375500000E-5,1.600000024E0,5.000000000E1
5.989035696E1,4.183329464E-2,4.858499530E0,8.367200000E-5,1.600000024E0,5.000000000E1
5.989451958E1,4.198820093E-2,4.859773004E0,8.360100000E-5,1.600000024E0,5.000000000E1
5.989868212E1,4.180140862E-2,4.857560260E0,8.353600000E-5,1.600000024E0,5.000000000E1
5.990284475E1,4.173605768E-2,4.852028231E0,8.347600000E-5,1.600000024E0,5.000000000E1
5.990700733E1,4.185444934E-2,4.860736519E0,8.341100000E-5,1.600000024E0,5.000000000E1
5.991116992E1,4.178762105E-2,4.868249574E0,8.334600000E-5,1.600000024E0,5.000000000E1
5.991533242E1,4.171027436E-2,4.865356026E0,8.328100000E-5,1.600000024E0,5.000000000E1
5.991949500E1,4.186728695E-2,4.873705257E0,8.322500000E-5,1.600000024E0,5.000000000E1
5.992365758E1,4.170922285E-2,4.873025396E0,8.316500000E-5,1.600000024E0,5.000000000E1
5.992782025E1,4.150170168E-2,4.867135543E0,8.310900000E-5,1.600000024E0,5.000000000E1
5.993198287E1,4.158567518E-2,4.873953595E0,8.304000000E-5,1.600000024E0,5.000000000E1
5.993614542E1,4.165092457E-2,4.868831663E0,8.298000000E-5,1.600000024E0,5.000000000E1
5.994030800E1,4.168743920E-2,4.884635074E0,8.292400000E-5,1.600000024E0,5.000000000E1
5.994447058E1,4.191822137E-2,4.916398691E0,8.286000000E-5,1.600000024E0,5.000000000E1
5.994863317E1,4.197283445E-2,4.888989143E0,8.280400000E-5,1.600000024E0,5.000000000E1
5.995279571E1,4.174984198E-2,4.886901219E0,8.273600000E-5,1.600000024E0,5.000000000E1
5.995695833E1,4.200409153E-2,4.905376099E0,8.267700000E-5,1.600000024E0,5.000000000E1
5.996112096E1,4.155958066E-2,4.879677918E0,8.261300000E-5,1.600000024E0,5.000000000E1
5.996528350E1,4.158357216E-2,4.888654749E0,8.255000000E-5,1.600000024E0,5.000000000E1
5.996944608E1,4.167428385E-2,4.894440366E0,8.247800000E-5,1.600000024E0,5.000000000E1
5.997360862E1,4.172437640E-2,4.909012250E0,8.242300000E-5,1.600000024E0,5.000000000E1
5.997777125E1,4.173658507E-2,4.877341031E0,8.289500000E-5,1.600000024E0,5.000000000E1
5.998193383E1,4.165565801E-2,4.876264276E0,8.283200000E-5,1.600000024E0,5.000000000E1
5.998609642E1,4.184550003E-2,4.862196329E0,8.330600000E-5,1.600000024E0,5.000000000E1
5.999025904E1,4.167355008E-2,4.801333110E0,8.378300000E-5,1.600000024E0,5.000000000E1
5.999442158E1,4.148496922E-2,4.808258937E0,8.372900000E-5,1.600000024E0,5.000000000E1
5.999858417E1,4.135647519E-2,4.763473449E0,8.420900000E-5,1.600000024E0,5.000000000E1
6.000274675E1,4.174173781E-2,4.802572448E0,8.414900000E-5,1.600000024E0,5.000000000E1
6.000690933E1,4.171364182E-2,4.772418924E0,8.463100000E-5,1.600000024E0,5.000000000E1
6.001107196E1,4.166733928E-2,4.732021149E0,8.511500000E-5,1.600000024E0,5.000000000E1
6.001523450E1,4.149686014E-2,4.696635690E0,8.560200000E-5,1.600000024E0,5.000000000E1
6.001939712E1,4.149612310E-2,4.709150950E0,8.553600000E-5,1.600000024E0,5.000000000E1
6.002355971E1,4.149117674E-2,4.690844840E0,8.547200000E-5,1.600000024E0,5.000000000E1
6.002772221E1,4.146329040E-2,4.689544948E0,8.541400000E-5,1.600000024E0,5.000000000E1
6.003188479E1,4.138499702E-2,4.663079618E0,8.590300000E-5,1.600000024E0,5.000000000E1
6.003604737E1,4.160040944E-2,4.661540002E0,8.639500000E-5,1.600000024E0,5.000000000E1
6.004021000E1,4.171269513E-2,4.643183884E0,8.688900000E-5,1.600000024E0,5.000000000E1
6.004437254E1,4.136342302E-2,4.587801495E0,8.738700000E-5,1.600000024E0,5.000000000E1
6.004853521E1,4.142266799E-2,4.550512290E0,8.788700000E-5,1.600000024E0,5.000000000E1
6.005269775E1,4.179372702E-2,4.569304777E0,8.839000000E-5,1.600000024E0,5.000000000E1
6.005686033E1,4.144519195E-2,4.553209416E0,8.832700000E-5,1.600000024E0,5.000000000E1
6.006102287E1,4.189696185E-2,4.572695511E0,8.826500000E-5,1.600000024E0,5.000000000E1
6.006518554E1,4.162787649E-2,4.566387577E0,8.819200000E-5,1.600000024E0,5.000000000E1
6.006934812E1,4.174984198E-2,4.572968680E0,8.812400000E-5,1.600000024E0,5.000000000E1
6.007351071E1,4.156010478E-2,4.559866347E0,8.805600000E-5,1.600000024E0,5.000000000E1
6.007767329E1,4.151559080E-2,4.557513265E0,8.798800000E-5,1.600000024E0,5.000000000E1
6.008183583E1,4.169933013E-2,4.567933512E0,8.792000000E-5,1.600000024E0,5.000000000E1
6.008599842E1,4.162777167E-2,4.577490214E0,8.785800000E-5,1.600000024E0,5.000000000E1
6.009016100E1,4.143024149E-2,4.524407558E0,8.836100000E-5,1.600000024E0,5.000000000E1
6.009432358E1,4.171543364E-2,4.529136689E0,8.886700000E-5,1.600000024E0,5.000000000E1
6.009848617E1,4.143445409E-2,4.479379902E0,8.937600000E-5,1.600000024E0,5.000000000E1
6.010264879E1,4.154294975E-2,4.492157998E0,8.931800000E-5,1.600000024E0,5.000000000E1
6.010681137E1,4.139036268E-2,4.496324510E0,8.924900000E-5,1.600000024E0,5.000000000E1
6.011097392E1,4.152148385E-2,4.493644254E0,8.918200000E-5,1.600000024E0,5.000000000E1
6.011513654E1,4.143445409E-2,4.494891417E0,8.912200000E-5,1.600000024E0,5.000000000E1
6.011929908E1,4.167902056E-2,4.503678126E0,8.905800000E-5,1.600000024E0,5.000000000E1
6.012346167E1,4.143340585E-2,4.496227955E0,8.899800000E-5,1.600000024E0,5.000000000E1
6.012762425E1,4.148422890E-2,4.507670472E0,8.893500000E-5,1.600000024E0,5.000000000E1
6.013178692E1,4.142466947E-2,4.504210918E0,8.886200000E-5,1.600000024E0,5.000000000E1
6.013594946E1,4.151264591E-2,4.536034506E0,8.878900000E-5,1.600000024E0,5.000000000E1
6.014011204E1,4.161356480E-2,4.520021138E0,8.872900000E-5,1.600000024E0,5.000000000E1
6.014427462E1,4.173227093E-2,4.529137093E0,8.867100000E-5,1.600000024E0,5.000000000E1
6.014843717E1,4.145855696E-2,4.482355028E0,8.917900000E-5,1.600000024E0,5.000000000E1
6.015259979E1,4.172974206E-2,4.470875520E0,8.968900000E-5,1.600000024E0,5.000000000E1
6.015676237E1,4.158294321E-2,4.470078449E0,8.962800000E-5,1.600000024E0,5.000000000E1
6.016092500E1,4.149233307E-2,4.490087868E0,8.956000000E-5,1.600000024E0,5.000000000E1
6.016508754E1,4.170627796E-2,4.490197320E0,8.949700000E-5,1.600000024E0,5.000000000E1
6.016925012E1,4.157294567E-2,4.492303613E0,8.943600000E-5,1.600000024E0,5.000000000E1
6.017341271E1,4.142530168E-2,4.441631554E0,8.994800000E-5,1.600000024E0,5.000000000E1
6.017757529E1,4.164923757E-2,4.462554389E0,8.987800000E-5,1.600000024E0,5.000000000E1
6.018173792E1,4.134521648E-2,4.428353137E0,9.039300000E-5,1.600000024E0,5.000000000E1
6.018590050E1,4.129607389E-2,4.425553911E0,9.033200000E-5,1.600000024E0,5.000000000E1
6.019006304E1,4.146897380E-2,4.432693430E0,9.025600000E-5,1.600000024E0,5.000000000E1
6.019422567E1,4.174679227E-2,4.445846364E0,9.019500000E-5,1.600000024E0,5.000000000E1
6.019838821E1,4.144287273E-2,4.407144220E0,9.071100000E-5,1.600000024E0,5.000000000E1
6.020255079E1,4.156231590E-2,4.393510417E0,9.123000000E-5,1.600000024E0,5.000000000E1
6.020671333E1,4.145434436E-2,4.345377205E0,9.175200000E-5,1.600000024E0,5.000000000E1
6.021087592E1,4.177541565E-2,4.382796493E0,9.227700000E-5,1.600000024E0,5.000000000E1
6.021503858E1,4.146592081E-2,4.351382885E0,9.220100000E-5,1.600000024E0,5.000000000E1
6.021920117E1,4.160272866E-2,4.356216649E0,9.213600000E-5,1.600000024E0,5.000000000E1
6.022336371E1,4.157073455E-2,4.353426645E0,9.206600000E-5,1.600000024E0,5.000000000E1
6.022752633E1,4.139636055E-2,4.328679624E0,9.259300000E-5,1.600000024E0,5.000000000E1
6.023168892E1,4.130501665E-2,4.310285355E0,9.251700000E-5,1.600000024E0,5.000000000E1
6.023585146E1,4.118504936E-2,4.281775021E0,9.243600000E-5,1.600000024E0,5.000000000E1
6.024001404E1,4.148823185E-2,4.300350077E0,9.237300000E-5,1.600000024E0,5.000000000E1
6.024417662E1,4.115327144E-2,4.276476218E0,9.230400000E-5,1.600000024E0,5.000000000E1
6.024833921E1,4.124113979E-2,4.269901726E0,9.283300000E-5,1.600000024E0,5.000000000E1
6.025250179E1,4.126008337E-2,4.249061877E0,9.336500000E-5,1.600000024E0,5.000000000E1
6.025666446E1,4.109170725E-2,4.235545100E0,9.330200000E-5,1.600000024E0,5.000000000E1
6.026082692E1,4.282828643E-2,4.544278571E0,9.323700000E-5,1.600000024E0,5.000000000E1
6.026498954E1,4.296109133E-2,4.560636631E0,9.317200000E-5,1.600000024E0,5.000000000E1
6.026915217E1,4.292973598E-2,4.553699993E0,9.310700000E-5,1.600000024E0,5.000000000E1
6.027331475E1,4.280608349E-2,4.547887129E0,9.302800000E-5,1.600000024E0,5.000000000E1
6.027747737E1,4.272905127E-2,4.548774931E0,9.296500000E-5,1.600000024E0,5.000000000E1
6.028163992E1,4.302234105E-2,4.567981823E0,9.289300000E-5,1.600000024E0,5.000000000E1
6.028580246E1,4.271716363E-2,4.580305292E0,9.281800000E-5,1.600000024E0,5.000000000E1
6.028996508E1,4.288301088E-2,4.570552958E0,9.273700000E-5,1.600000024E0,5.000000000E1
6.029412767E1,4.434177486E-2,4.814242381E0,9.264000000E-5,1.600000024E0,5.000000000E1
6.029829025E1,4.411025892E-2,4.799311767E0,9.255700000E-5,1.600000024E0,5.000000000E1
6.030245279E1,4.422001574E-2,4.819661117E0,9.247200000E-5,1.600000024E0,5.000000000E1
6.030661542E1,4.412130471E-2,4.832991826E0,9.238500000E-5,1.600000024E0,5.000000000E1
6.031077804E1,4.395524453E-2,4.808355202E0,9.230200000E-5,1.600000024E0,5.000000000E1
6.031494054E1,4.417750324E-2,4.838956390E0,9.221700000E-5,1.600000024E0,5.000000000E1
6.031910312E1,4.418508002E-2,4.852440396E0,9.213500000E-5,1.600000024E0,5.000000000E1
6.032326579E1,4.431641411E-2,4.850380330E0,9.205300000E-5,1.600000024E0,5.000000000E1
6.032742829E1,4.510440885E-2,5.024599020E0,9.196200000E-5,1.600000024E0,5.000000000E1
6.033159096E1,4.508557009E-2,5.014726815E0,9.184200000E-5,1.600000024E0,5.000000000E1
6.033575350E1,4.533350402E-2,5.055058981E0,9.172400000E-5,1.600000024E0,5.000000000E1
6.033991608E1,4.529057222E-2,5.042712650E0,9.163500000E-5,1.600000024E0,5.000000000E1
6.034407862E1,4.493792611E-2,5.050977812E0,9.153100000E-5,1.600000024E0,5.000000000E1
6.034824125E1,4.532961245E-2,5.069919867E0,9.142900000E-5,1.600000024E0,5.000000000E1
6.035240383E1,4.529951498E-2,5.058915049E0,9.132300000E-5,1.600000024E0,5.000000000E1
6.035656642E1,4.513513526E-2,5.065430671E0,9.121000000E-5,1.600000024E0,5.000000000E1
6.036072904E1,4.615675551E-2,5.221451068E0,9.111100000E-5,1.600000024E0,5.000000000E1
6.036489158E1,4.584799771E-2,5.216380128E0,9.099400000E-5,1.600000024E0,5.000000000E1
6.036905417E1,4.609813949E-2,5.238902736E0,9.087100000E-5,1.600000024E0,5.000000000E1
6.037321671E1,4.589524693E-2,5.238999169E0,9.075200000E-5,1.600000024E0,5.000000000E1
6.037737933E1,4.588177711E-2,5.239724603E0,9.064200000E-5,1.600000024E0,5.000000000E1
6.038154192E1,4.616875126E-2,5.256690534E0,9.053000000E-5,1.600000024E0,5.000000000E1
6.038570454E1,4.601100490E-2,5.255198944E0,9.040900000E-5,1.600000024E0,5.000000000E1
6.038986704E1,4.610571626E-2,5.267746822E0,9.026600000E-5,1.600000024E0,5.000000000E1
6.039402971E1,4.663283464E-2,5.391660317E0,9.014400000E-5,1.600000024E0,5.000000000E1
6.039819229E1,4.724972130E-2,5.486592287E0,9.002600000E-5,1.600000024E0,5.000000000E1
6.040235487E1,4.720468320E-2,5.482207858E0,8.991100000E-5,1.600000024E0,5.000000000E1
6.040651742E1,4.717690168E-2,5.477821370E0,8.980900000E-5,1.600000024E0,5.000000000E1
6.041068000E1,4.728507960E-2,5.520580571E0,8.968700000E-5,1.600000024E0,5.000000000E1
6.041484262E1,4.714469792E-2,5.505688733E0,8.959400000E-5,1.600000024E0,5.000000000E1
6.041900517E1,4.724088664E-2,5.520396018E0,8.947100000E-5,1.600000024E0,5.000000000E1
6.042316779E1,4.731559963E-2,5.532922011E0,8.935600000E-5,1.600000024E0,5.000000000E1
6.042733037E1,4.666693178E-2,5.308755649E0,8.926100000E-5,1.600000024E0,5.000000000E1
6.043149300E1,4.644614716E-2,5.308709562E0,8.916400000E-5,1.600000024E0,5.000000000E1
6.043565550E1,4.661526032E-2,5.325189691E0,8.907100000E-5,1.600000024E0,5.000000000E1
6.043981808E1,4.628924594E-2,5.331010127E0,8.897400000E-5,1.600000024E0,5.000000000E1
6.044398062E1,4.650697758E-2,5.336410888E0,8.888600000E-5,1.600000024E0,5.000000000E1
6.044814329E1,4.626156597E-2,5.311370958E0,8.877600000E-5,1.600000024E0,5.000000000E1
6.045230587E1,4.651917970E-2,5.338063399E0,8.867500000E-5,1.600000024E0,5.000000000E1
6.045646842E1,4.639816417E-2,5.362187229E0,8.857400000E-5,1.600000024E0,5.000000000E1
6.046063104E1,4.521101114E-2,5.168609376E0,8.849200000E-5,1.600000024E0,5.000000000E1
6.046479358E1,4.518691482E-2,5.165751822E0,8.839500000E-5,1.600000024E0,5.000000000E1
6.046895617E1,4.533550222E-2,5.171550484E0,8.832000000E-5,1.600000024E0,5.000000000E1
6.047311875E1,4.531929715E-2,5.158844965E0,8.823800000E-5,1.600000024E0,5.000000000E1
6.047728137E1,4.536276290E-2,5.173163888E0,8.814900000E-5,1.600000024E0,5.000000000E1
6.048144400E1,4.538611890E-2,5.181383476E0,8.806800000E-5,1.600000024E0,5.000000000E1
6.048560650E1,4.554786820E-2,5.191589726E0,8.798800000E-5,1.600000024E0,5.000000000E1
6.048976908E1,4.522100869E-2,5.180595552E0,8.791500000E-5,1.600000024E0,5.000000000E1
6.049393171E1,4.440827886E-2,5.039751641E0,8.783000000E-5,1.600000024E0,5.000000000E1
6.049809429E1,4.453119759E-2,5.051388843E0,8.775100000E-5,1.600000024E0,5.000000000E1
6.050225683E1,4.435061280E-2,5.044000858E0,8.767900000E-5,1.600000024E0,5.000000000E1
6.050641946E1,4.449636341E-2,5.071382434E0,8.759800000E-5,1.600000024E0,5.000000000E1
6.051058204E1,4.463232612E-2,5.087343617E0,8.750900000E-5,1.600000024E0,5.000000000E1
6.051474467E1,4.448436439E-2,5.068037792E0,8.742400000E-5,1.600000024E0,5.000000000E1
6.051890721E1,4.431430781E-2,5.065511660E0,8.734800000E-5,1.600000024E0,5.000000000E1
6.052306979E1,4.371625992E-2,4.964515084E0,8.726700000E-5,1.600000024E0,5.000000000E1
6.052723233E1,4.370678649E-2,4.966421169E0,8.719900000E-5,1.600000024E0,5.000000000E1
6.053139496E1,4.358629508E-2,4.957768016E0,8.712300000E-5,1.600000024E0,5.000000000E1
6.053555758E1,4.358587251E-2,4.963980681E0,8.703800000E-5,1.600000024E0,5.000000000E1
6.053972017E1,4.377866269E-2,4.987209165E0,8.695300000E-5,1.600000024E0,5.000000000E1
6.054388275E1,4.378592500E-2,4.988986252E0,8.687400000E-5,1.600000024E0,5.000000000E1
6.054804529E1,4.377487594E-2,4.980363733E0,8.680400000E-5,1.600000024E0,5.000000000E1
6.055220787E1,4.369268772E-2,5.002444314E0,8.672000000E-5,1.600000024E0,5.000000000E1
6.055637046E1,4.379486776E-2,5.007861410E0,8.663800000E-5,1.600000024E0,5.000000000E1
6.056053308E1,4.328511406E-2,4.918562834E0,8.657200000E-5,1.600000024E0,5.000000000E1
6.056469562E1,4.320008250E-2,4.896752029E0,8.649900000E-5,1.600000024E0,5.000000000E1
6.056885825E1,4.335509361E-2,4.928795428E0,8.641700000E-5,1.600000024E0,5.000000000E1
6.057302075E1,4.333120694E-2,4.938120720E0,8.634600000E-5,1.600000024E0,5.000000000E1
6.057718342E1,4.322270801E-2,4.934044162E0,8.627500000E-5,1.600000024E0,5.000000000E1
6.058134592E1,4.315104145E-2,4.925227197E0,8.618700000E-5,1.600000024E0,5.000000000E1
6.058550854E1,4.305801381E-2,4.914394617E0,8.609100000E-5,1.600000024E0,5.000000000E1
6.058967112E1,4.329816132E-2,4.960544614E0,8.601700000E-5,1.600000024E0,5.000000000E1
6.059383375E1,4.272157932E-2,4.883996287E0,8.594600000E-5,1.600000024E0,5.000000000E1
6.059799633E1,4.292258177E-2,4.900811022E0,8.587500000E-5,1.600000024E0,5.000000000E1
6.060215887E1,4.295225339E-2,4.904901133E0,8.578700000E-5,1.600000024E0,5.000000000E1
6.060632146E1,4.276746256E-2,4.887775054E0,8.570800000E-5,1.600000024E0,5.000000000E1
6.061048408E1,4.293026010E-2,4.900596889E0,8.562900000E-5,1.600000024E0,5.000000000E1
6.061464667E1,4.295993827E-2,4.913907709E0,8.556300000E-5,1.600000024E0,5.000000000E1
6.061880917E1,4.299624325E-2,4.923455130E0,8.549900000E-5,1.600000024E0,5.000000000E1
6.062297183E1,4.285365045E-2,4.890638245E0,8.543900000E-5,1.600000024E0,5.000000000E1
6.062713442E1,4.245565505E-2,4.841782518E0,8.538100000E-5,1.600000024E0,5.000000000E1
6.063129700E1,4.293699501E-2,4.880077083E0,8.530500000E-5,1.600000024E0,5.000000000E1
6.063545958E1,4.233916004E-2,4.865185525E0,8.522500000E-5,1.600000024E0,5.000000000E1
6.063962217E1,4.266443738E-2,4.831110051E0,8.571200000E-5,1.600000024E0,5.000000000E1
6.064378471E1,4.255836248E-2,4.820758514E0,8.620200000E-5,1.600000024E0,5.000000000E1
6.064794733E1,4.260929363E-2,4.819133956E0,8.614400000E-5,1.600000024E0,5.000000000E1
6.065210992E1,4.292773778E-2,4.825078191E0,8.663600000E-5,1.600000024E0,5.000000000E1
6.065627250E1,4.232968661E-2,4.767018244E0,8.656000000E-5,1.600000024E0,5.000000000E1
6.066043504E1,4.248585406E-2,4.777632883E0,8.648900000E-5,1.600000024E0,5.000000000E1
6.066459767E1,4.225328989E-2,4.759180684E0,8.641300000E-5,1.600000024E0,5.000000000E1
6.066876025E1,4.250679912E-2,4.778335613E0,8.633700000E-5,1.600000024E0,5.000000000E1
6.067292283E1,4.223350116E-2,4.757681602E0,8.627000000E-5,1.600000024E0,5.000000000E1
6.067708537E1,4.233368628E-2,4.781499310E0,8.620100000E-5,1.600000024E0,5.000000000E1
6.068124800E1,4.222203281E-2,4.772572075E0,8.613400000E-5,1.600000024E0,5.000000000E1
6.068541054E1,4.230180027E-2,4.790630640E0,8.607600000E-5,1.600000024E0,5.000000000E1
6.068957312E1,4.213331932E-2,4.781506623E0,8.600700000E-5,1.600000024E0,5.000000000E1
6.069373575E1,4.215299667E-2,4.746324939E0,8.593200000E-5,1.600000024E0,5.000000000E1
6.069789833E1,4.214784394E-2,4.759939383E0,8.587400000E-5,1.600000024E0,5.000000000E1
6.070206087E1,4.246365112E-2,4.794206245E0,8.580300000E-5,1.600000024E0,5.000000000E1
6.070622350E1,4.240945406E-2,4.791285625E0,8.573000000E-5,1.600000024E0,5.000000000E1
6.071038604E1,4.224339716E-2,4.788809208E0,8.567200000E-5,1.600000024E0,5.000000000E1
6.071454871E1,4.215857525E-2,4.777364065E0,8.561400000E-5,1.600000024E0,5.000000000E1
6.071871125E1,4.212974222E-2,4.774912481E0,8.555400000E-5,1.600000024E0,5.000000000E1
6.072287383E1,4.212721663E-2,4.775196439E0,8.548300000E-5,1.600000024E0,5.000000000E1
6.072703642E1,4.184581778E-2,4.748276612E0,8.541700000E-5,1.600000024E0,5.000000000E1
6.073119900E1,4.192821892E-2,4.761470892E0,8.535900000E-5,1.600000024E0,5.000000000E1
6.073536162E1,4.208417673E-2,4.747258316E0,8.584700000E-5,1.600000024E0,5.000000000E1
6.073952417E1,4.197999521E-2,4.738337090E0,8.579100000E-5,1.600000024E0,5.000000000E1
6.074368675E1,4.224918539E-2,4.751489289E0,8.628100000E-5,1.600000024E0,5.000000000E1
6.074784933E1,4.221645423E-2,4.736143457E0,8.621400000E-5,1.600000024E0,5.000000000E1
6.075201187E1,4.171627223E-2,4.678906360E0,8.670700000E-5,1.600000024E0,5.000000000E1
6.075617450E1,4.200440600E-2,4.695035397E0,8.663300000E-5,1.600000024E0,5.000000000E1
6.076033712E1,4.199619700E-2,4.695345611E0,8.655700000E-5,1.600000024E0,5.000000000E1
6.076449967E1,4.198051933E-2,4.690479597E0,8.649800000E-5,1.600000024E0,5.000000000E1
6.076866221E1,4.189380731E-2,4.659622844E0,8.699300000E-5,1.600000024E0,5.000000000E1
6.077282487E1,4.202682186E-2,4.690938326E0,8.693100000E-5,1.600000024E0,5.000000000E1
6.077698742E1,4.202787337E-2,4.654276236E0,8.742800000E-5,1.600000024E0,5.000000000E1
6.078115000E1,4.182077150E-2,4.635753750E0,8.736600000E-5,1.600000024E0,5.000000000E1
6.078531258E1,4.191464427E-2,4.653100016E0,8.730700000E-5,1.600000024E0,5.000000000E1
6.078947517E1,4.198283527E-2,4.664353801E0,8.724600000E-5,1.600000024E0,5.000000000E1
6.079363775E1,4.174258295E-2,4.647895400E0,8.718500000E-5,1.600000024E0,5.000000000E1
6.079780037E1,4.188222758E-2,4.650254842E0,8.710900000E-5,1.600000024E0,5.000000000E1
6.080196287E1,4.175142088E-2,4.654139248E0,8.703700000E-5,1.600000024E0,5.000000000E1
6.080612550E1,4.196241761E-2,4.669434877E0,8.696500000E-5,1.600000024E0,5.000000000E1
6.081028808E1,4.183339946E-2,4.659437025E0,8.690600000E-5,1.600000024E0,5.000000000E1
6.081445071E1,4.207933191E-2,4.676375431E0,8.683400000E-5,1.600000024E0,5.000000000E1
6.081861325E1,4.175542383E-2,4.666642508E0,8.675800000E-5,1.600000024E0,5.000000000E1
6.082277583E1,4.191064132E-2,4.670492886E0,8.668800000E-5,1.600000024E0,5.000000000E1
6.082693846E1,4.150422727E-2,4.644180769E0,8.662900000E-5,1.600000024E0,5.000000000E1
6.083110104E1,4.175552538E-2,4.654089137E0,8.655600000E-5,1.600000024E0,5.000000000E1
6.083526358E1,4.163145359E-2,4.660142468E0,8.650000000E-5,1.600000024E0,5.000000000E1
6.083942617E1,4.153106210E-2,4.642205649E0,8.642700000E-5,1.600000024E0,5.000000000E1
6.084358871E1,4.167775613E-2,4.651812104E0,8.635400000E-5,1.600000024E0,5.000000000E1
6.084775129E1,4.178730985E-2,4.665295852E0,8.629500000E-5,1.600000024E0,5.000000000E1
6.085191400E1,4.168049464E-2,4.651189599E0,8.623600000E-5,1.600000024E0,5.000000000E1
6.085607654E1,4.194126290E-2,4.651169161E0,8.672900000E-5,1.600000024E0,5.000000000E1
6.086023908E1,4.176720666E-2,4.634609507E0,8.666800000E-5,1.600000024E0,5.000000000E1
6.086440162E1,4.163671770E-2,4.580177794E0,8.716400000E-5,1.600000024E0,5.000000000E1
6.086856429E1,4.178836136E-2,4.596643260E0,8.710200000E-5,1.600000024E0,5.000000000E1
6.087272683E1,4.185381712E-2,4.618079302E0,8.704000000E-5,1.600000024E0,5.000000000E1
6.087688942E1,4.140593553E-2,4.591423747E0,8.697800000E-5,1.600000024E0,5.000000000E1
6.088105204E1,4.183676692E-2,4.595077841E0,8.747600000E-5,1.600000024E0,5.000000000E1
6.088521462E1,4.160419947E-2,4.575558925E0,8.741900000E-5,1.600000024E0,5.000000000E1
6.088937721E1,4.153368924E-2,4.529318108E0,8.791900000E-5,1.600000024E0,5.000000000E1
6.089353975E1,4.168196872E-2,4.514741284E0,8.842200000E-5,1.600000024E0,5.000000000E1
6.089770229E1,4.171574812E-2,4.503091548E0,8.892800000E-5,1.600000024E0,5.000000000E1
6.090186487E1,4.163944967E-2,4.496658580E0,8.886500000E-5,1.600000024E0,5.000000000E1
6.090602754E1,4.156747519E-2,4.470907225E0,8.937400000E-5,1.600000024E0,5.000000000E1
6.091019008E1,4.170343790E-2,4.446434503E0,8.988500000E-5,1.600000024E0,5.000000000E1
6.091435271E1,4.154853488E-2,4.418323095E0,9.040000000E-5,1.600000024E0,5.000000000E1
6.091851529E1,4.187559749E-2,4.403142979E0,9.091700000E-5,1.600000024E0,5.000000000E1
6.092267787E1,4.189275253E-2,4.367971722E0,9.143700000E-5,1.600000024E0,5.000000000E1
6.092684046E1,4.165365981E-2,4.328183216E0,9.196000000E-5,1.600000024E0,5.000000000E1
6.093100304E1,4.180077968E-2,4.323123795E0,9.248600000E-5,1.600000024E0,5.000000000E1
6.093516562E1,4.161093111E-2,4.291446521E0,9.301500000E-5,1.600000024E0,5.000000000E1
6.093932821E1,4.167712718E-2,4.255193287E0,9.354700000E-5,1.600000024E0,5.000000000E1
6.094349079E1,4.145613291E-2,4.232729503E0,9.408300000E-5,1.600000024E0,5.000000000E1
6.094765337E1,4.164755711E-2,4.219133084E0,9.462200000E-5,1.600000024E0,5.000000000E1
6.095181600E1,4.151948565E-2,4.190522859E0,9.516400000E-5,1.600000024E0,5.000000000E1
6.095597850E1,4.160756692E-2,4.163382823E0,9.570900000E-5,1.600000024E0,5.000000000E1
6.096014112E1,4.160882808E-2,4.146961899E0,9.625700000E-5,1.600000024E0,5.000000000E1
6.096430371E1,4.141088189E-2,4.073780334E0,9.680800000E-5,1.600000024E0,5.000000000E1
6.096846625E1,4.137868140E-2,4.047590473E0,9.736200000E-5,1.600000024E0,5.000000000E1
6.097262892E1,4.097510742E-2,4.011351434E0,9.792000000E-5,1.600000024E0,5.000000000E1
6.097679142E1,4.114579621E-2,3.990735370E0,9.848100000E-5,1.600000024E0,5.000000000E1
6.098095404E1,4.107813260E-2,3.951080576E0,9.904500000E-5,1.600000024E0,5.000000000E1
6.098511667E1,4.123956088E-2,3.953634944E0,9.961200000E-5,1.600000024E0,5.000000000E1
6.098927925E1,4.117968370E-2,3.914105913E0,1.001830000E-4,1.600000024E0,5.000000000E1
6.099344175E1,4.277261857E-2,4.182802117E0,1.007550000E-4,1.600000024E0,5.000000000E1
6.099760442E1,4.272410491E-2,4.125227030E0,1.013300000E-4,1.600000024E0,5.000000000E1
6.100176696E1,4.264675823E-2,4.100742704E0,1.019090000E-4,1.600000024E0,5.000000000E1
6.100592954E1,4.292489444E-2,4.102934828E0,1.024910000E-4,1.600000024E0,5.000000000E1
6.101009212E1,4.289826926E-2,4.086739840E0,1.030760000E-4,1.600000024E0,5.000000000E1
6.101425467E1,4.277945830E-2,4.046670711E0,1.036650000E-4,1.600000024E0,5.000000000E1
6.101841729E1,4.266317622E-2,3.998651742E0,1.042570000E-4,1.600000024E0,5.000000000E1
6.102257992E1,4.273788921E-2,3.986016599E0,1.048520000E-4,1.600000024E0,5.000000000E1
6.102674246E1,4.408647708E-2,4.197752017E0,1.047580000E-4,1.600000024E0,5.000000000E1
