Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"3,505670542","0,1232391513","0,3155499628","5,615800983","5,626009274"
"3,515624542","0,7390930286","-0,02866305113","4,356786695","4,419125522"
"3,525577541","1,1627067","-0,4033880058","4,095925448","4,276822889"
"3,535531542","1,588251413","-0,5482249993","4,426481413","4,734641581"
"3,545485541","1,87808576","-0,2224013324","5,116630615","5,454958966"
"3,555439542","1,202522803","-0,02555204004","4,942546141","5,08679431"
"3,565392541","0,2181289729","-0,2576303682","3,955379434","3,969758194"
"3,575346542","-0,976502044","-0,3946165976","2,699790444","2,897955649"
"3,585300541","-1,768975693","-0,2726964502","1,176574979","2,141954023"
"3,595254542","-1,999711647","0,3060245562","-0,7503503805","2,157666191"
"3,605207541","-2,042913946","1,152866859","-3,609968033","4,30516766"
"3,615161542","-1,41532615","2,087003998","-6,916831024","7,362152214"
"3,625115542","-0,854912045","2,660213565","-8,720992337","9,157691749"
"3,635069542","-1,16107021","2,410673989","-8,993280213","9,382884531"
"3,645022542","-1,77805598","1,766526148","-8,186504202","8,561597325"
"3,654976542","-2,295401395","1,202394822","-6,898591805","7,369205504"
"3,664930542","-2,704464416","0,8084734583","-5,490479949","6,17358301"
"3,674883542","-2,941616958","0,4834773186","-4,49798292","5,396175589"
"3,684837542","-2,81634621","0,3825821507","-3,84429637","4,780877498"
"3,694791542","-2,333886307","0,7212152398","-3,943104374","4,638453279"
"3,704745542","-1,677941123","1,180090252","-4,954041767","5,361961325"
"3,714699541","-1,278058962","1,460352488","-5,82226266","6,137166005"
"3,724652542","-1,017027415","1,766533311","-5,930726756","6,271244259"
"3,734606541","-1,051031386","1,721005428","-5,571797177","5,925491578"
"3,744560542","-1,31192238","1,586171559","-5,30961212","5,694652001"
"3,754513541","-1,418471221","1,442416154","-5,163774961","5,54591713"
"3,764467542","-1,648267966","1,43341802","-5,1339565","5,579335431"
"3,774421541","-1,902471866","1,627596743","-5,110310944","5,690672043"
"3,784376167","-1,880937009","1,757190337","-4,884414877","5,521154825"
"3,794330167","-1,501262094","2,14626129","-4,235624201","4,980033912"
"3,804283167","-1,088329605","2,596504642","-3,133899429","4,212792817"
"3,814237167","-1,214787484","2,437830067","-1,778286214","3,252848894"
"3,824191167","-1,956067006","2,267209484","-0,04792436421","2,994784419"
"3,834144166","-2,430476901","1,937497418","2,070597296","3,734767379"
"3,844098167","-2,783025559","1,557003601","4,149698782","5,233497058"
"3,854052166","-2,700514622","1,857658659","5,366806076","6,288583495"
