Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"1,992792708","-3,356769562","-0,01631607056","9,118887177","9,7171123"
"2,002745708","-3,365601196","-0,04430786133","9,122180328","9,723343486"
"2,012699708","-3,369193726","-0,03652404785","9,094487915","9,698582928"
"2,022652708","-3,362308044","0,01586700439","9,117240601","9,717481326"
"2,032605708","-3,352129211","0,06990463257","9,146878967","9,742025033"
"2,042558708","-3,317850494","0,07484436035","9,160949707","9,743548282"
"2,052511708","-3,322041779","0,03847000122","9,168883209","9,752223378"
"2,062465708","-3,368594971","0,00628692627","9,1570578","9,75700667"
"2,072418708","-3,40960968","-0,02125579834","9,152267761","9,766775064"
"2,082371708","-3,463796997","-0,0426612854","9,126820679","9,762098408"
"2,092324708","-3,496129761","-0,08367599487","9,129814453","9,776678215"
"2,102277708","-3,46574295","-0,1020877075","9,130562897","9,766727953"
"2,112231708","-3,431314545","-0,06885681152","9,140891418","9,763941657"
"2,122184708","-3,457061005","-0,02035766602","9,166188812","9,796463779"
"2,132137708","-3,494034119","0,002844085693","9,14193924","9,786896115"
"2,142090708","-3,493285675","-0,01781295776","9,129814453","9,77531964"
"2,152044708","-3,51379303","-0,04790039063","9,125623169","9,778856484"
"2,161997708","-3,548520813","-0,03367996216","9,12203064","9,787981267"
"2,171950708","-3,547922058","0,0209564209","9,119186554","9,785078104"
"2,181903708","-3,507655792","0,06511459351","9,141639862","9,791704062"
"2,191856708","-3,462599487","0,09280700684","9,172176361","9,804439176"
"2,201810708","-3,479364624","0,05149291992","9,193432159","9,829945299"
"2,211763708","-3,486100616","-0,03068618774","9,179660797","9,819369201"
"2,221716708","-3,524570618","-0,06227050781","9,177415466","9,83114593"
"2,231669708","-3,553310852","-0,02065704346","9,168134766","9,832656803"
"2,241622708","-3,545676727","0,03353027344","9,164542236","9,826585477"
"2,251576708","-3,528612213","0,06167175293","9,149872742","9,806889351"
"2,261529708","-3,513942719","0,0426612854","9,14657959","9,798445367"
"2,271482708","-3,491040344","0,004939727783","9,169182587","9,811284136"
"2,281435708","-3,494483185","-0,008981323242","9,176667023","9,81950666"
"2,291388708","-3,480562134","-0,016615448","9,145980835","9,785885462"
"2,301342708","-3,454366608","-0,03592529297","9,103918304","9,737313171"
"2,311295708","-3,439098358","-0,02275268555","9,113947449","9,741250089"
"2,321248708","-3,477418671","0,03742218018","9,161698151","9,799518051"
"2,331201708","-3,500470734","0,06780899048","9,182205505","9,827043877"
"2,341155708","-3,506458282","0,06242019653","9,184450836","9,831240162"
"2,351108708","-3,509152679","0,04999603271","9,160350952","9,809621894"
"2,361061708","-3,513942719","0,0549357605","9,173373871","9,823522766"
"2,371014708","-3,485801239","0,1080752563","9,154213715","9,796025688"
"2,380967708","-3,420836334","0,196690979","9,154064026","9,774338686"
"2,390921708","-3,43999649","0,2600093079","9,157656555","9,78590079"
"2,400874708","-3,499572601","0,2237846375","9,160051575","9,80834506"
"2,410827708","-3,539389801","0,109871521","9,13131134","9,793885782"
"2,420780708","-3,548221436","-0,01017883301","9,111851807","9,778334332"
"2,430733708","-3,524570618","-0,06376739502","9,108109589","9,766489881"
"2,440687708","-3,540587311","-0,08637039185","9,14418457","9,806086365"
"2,450640708","-3,587888947","-0,08696914673","9,178313599","9,855046993"
"2,460593708","-3,649261322","-0,0419128418","9,184600525","9,883104355"
"2,470546708","-3,735631714","0,002694396973","9,173373871","9,90483416"
"2,480499708","-3,737577667","0,03592529297","9,138646088","9,873481137"
"2,490453708","-3,652704163","0,0628692627","9,132209473","9,83582483"
"2,500406708","-3,540437622","0,1158590698","9,116791534","9,780798013"
"2,510359708","-3,49852478","0,1571731567","9,149573364","9,796890925"
"2,520312708","-3,474574585","0,1236428833","9,16648819","9,803696336"
"2,530266708","-3,498973846","0,076640625","9,176517334","9,821260721"
"2,540219708","-3,534300385","0,04221221924","9,177116089","9,834252426"
"2,550172708","-3,518134003","0,02140548706","9,190438385","9,840827341"
"2,560125708","-3,491339722","0,01422042847","9,152118073","9,795454072"
"2,570078708","-3,468437347","-0,005388793945","9,113049316","9,750782251"
"2,580032708","-3,464844818","-0,02185455322","9,084159393","9,722529461"
"2,589985708","-3,443888397","-0,04101470947","9,091344452","9,721861624"
"2,599938708","-3,41904007","-0,04685256958","9,156608734","9,774227011"
"2,609891708","-3,383114777","-0,03787124634","9,17816391","9,781901276"
"2,619844208","-3,353626099","-0,0296383667","9,138945465","9,734886268"
"2,629798208","-3,354075165","-0,03083587646","9,110803986","9,708631228"
"2,639751208","-3,335663452","-0,04206253052","9,130263519","9,720603472"
"2,649704208","-3,320395203","-0,05703140259","9,135502625","9,72037474"
"2,659657208","-3,327280884","-0,08981323242","9,113648071","9,702445345"
"2,669610208","-3,319197693","-0,1243913269","9,08685379","9,674888027"
"2,679564208","-3,310066681","-0,1178050232","9,102870483","9,686726511"
"2,689517208","-3,319048004","-0,07544311523","9,16529068","9,748042089"
"2,699470208","-3,305276642","-0,0252973938","9,189689941","9,766058307"
"2,709423208","-3,287313995","-0,004939727783","9,156908112","9,729101905"
"2,719377208","-3,27863205","-0,03562591553","9,128167877","9,699182755"
"2,729330208","-3,295995941","-0,07963439941","9,123677216","9,701103897"
"2,739283208","-3,33356781","-0,09819580078","9,118288422","9,709042203"
"2,749236208","-3,37338501","-0,0809815979","9,127718811","9,731471376"
"2,759189208","-3,419788513","-0,05254074097","9,1477771","9,766244922"
"2,769143208","-3,412154388","-0,0383203125","9,178014221","9,791844109"
"2,779096208","-3,409160614","-0,05882766724","9,179062042","9,791885251"
"2,789049208","-3,446582794","-0,09654922485","9,159303131","9,786781318"
"2,799002208","-3,466491394","-0,1043330383","9,129964142","9,766457556"
"2,808955208","-3,486549683","-0,09849517822","9,119485931","9,763746906"
"2,818909208","-3,522774353","-0,1086740112","9,125772858","9,782713296"
"2,828862208","-3,506158905","-0,09999206543","9,142388306","9,792160773"
"2,838815208","-3,526965637","-0,05718109131","9,154213715","9,810320332"
"2,848768208","-3,521576843","-0,02918930054","9,167685699","9,820835838"
"2,858721208","-3,530558167","-0,003891906738","9,113348694","9,773330063"
"2,868675208","-3,525019684","0,0303868103","9,096583557","9,755742901"
"2,878628208","-3,562741241","0,0549357605","9,093140717","9,766337655"
"2,888581208","-3,588188324","0,01751358032","9,123826904","9,804061381"
"2,898534208","-3,57576416","-0,01945953369","9,16409317","9,837025548"
"2,908487208","-3,576213226","-0,02993774414","9,161249084","9,834565679"
"2,918441208","-3,578608246","-0,02350112915","9,150321808","9,825241904"
"2,928394208","-3,570075989","0,01392105103","9,142687683","9,815007612"
"2,938347208","-3,573518829","0,04041595459","9,142687683","9,816333753"
"2,948300208","-3,545976105","0,008681945801","9,142537994","9,806121705"
"2,958253208","-3,509152679","-0,04819976807","9,153165894","9,802903734"
"2,968207208","-3,534599762","-0,1064286804","9,155411224","9,814595113"
"2,978160208","-3,541036377","-0,1357676697","9,1371492","9,800248313"
"2,988113208","-3,538940735","-0,1065783691","9,160201263","9,820628679"
"2,998066208","-3,531755676","-0,04610412598","9,169631653","9,82637107"
"3,008020208","-3,519181824","-0,01332229614","9,170529785","9,822598166"
"3,017973208","-3,545826416","0,003143463135","9,161249084","9,823511574"
"3,027926208","-3,572620697","-0,002544708252","9,125174103","9,799613642"
"3,037879208","-3,543581085","0,002544708252","9,147328033","9,809718831"
"3,047832208","-3,456162872","0,02484832764","9,144933014","9,776271225"
"3,057786208","-3,388503571","0,04206253052","9,139394531","9,747423152"
"3,067739208","-3,397634583","0,01960922241","9,123078461","9,735238358"
"3,077692208","-3,460354156","0,001945953369","9,112151184","9,747068989"
"3,087645208","-3,500321045","-0,01451980591","9,120982819","9,769584731"
"3,097598208","-3,46933548","-0,005688171387","9,123527527","9,760895223"
"3,107552208","-3,483705597","0,02634521484","9,135951691","9,777653709"
