Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
"2,263023042","0,1355761368","-0,1050480066","-0,01705340445","0,1723565815"
"2,272977042","0,2547321226","-0,0312061514","-0,1348484874","0,289907559"
"2,282932042","0,2122030574","0,04474212673","-0,2599169219","0,3385096775"
"2,292886042","0,04200610489","-0,09202139687","-0,2231426132","0,2450001554"
"2,302841042","-0,08301913328","-0,1885103589","-0,1414698744","0,2498840876"
"2,312795042","-0,2289208682","-0,1740549454","-0,08701124668","0,3004510692"
"2,322749041","-0,1572706956","-0,1746012946","-0,1546880901","0,2813327016"
"2,332704042","-0,0064887283","-0,1469028879","-0,2203698635","0,2649253457"
"2,342658042","-0,101947484","-0,1000388797","-0,182919032","0,2320785195"
"2,352612042","-0,06629101675","-0,09180596352","-0,1767853028","0,2099425567"
"2,362567042","-0,1016859673","-0,008812740706","-0,1830394846","0,2095737418"
"2,372521042","-0,1150503634","0,04303302214","-0,3203075498","0,3430529895"
"2,382476042","-0,09294456258","0,01333589092","-0,4592023104","0,4687038507"
"2,392430042","-0,09542670563","0,0001840045676","-0,4088367337","0,4198258744"
"2,402384042","0,02706822306","0,002385810167","-0,2125749403","0,2143046571"
"2,412339042","0,05087888919","-0,01380761504","0,00856967926","0,05341115053"
"2,422293042","-0,0125726831","-0,0007473472506","0,04096734703","0,04285970614"
"2,432247041","0,02053213231","0,02212498695","-0,08677092612","0,09187098086"
"2,442202042","-0,03468283273","0,02541411884","-0,1614036173","0,1670326435"
"2,452156042","-0,1108404046","0,01354825448","-0,2356772894","0,2607928972"
"2,462111042","-0,06533313319","0,01383462187","-0,2937109047","0,3012074212"
"2,472065042","0,0008820524812","-0,01589203779","-0,2345464379","0,2350858703"
"2,482019042","-0,01344442986","0,05762251955","-0,1104673523","0,1253161736"
"2,491974042","0,0027307228","0,1277714561","-0,05563859582","0,1393867109"
"2,501928042","0,03975697339","0,138322976","-0,1610656482","0,2160000131"
"2,511883042","-0,02903405696","0,1277885957","-0,1845539135","0,2263471861"
"2,521837041","-0,1049252882","0,09820281744","-0,1576385951","0,2133144067"
"2,531791083","-0,06068927452","0,03766272001","-0,05723605514","0,09152941892"
"2,541746083","-0,06171392597","0,05037741736","0,1681805402","0,1860945645"
"2,551700083","-0,09745627418","0,08580321193","0,2743408334","0,3035173956"
"2,561654083","-0,06338089406","0,0712071364","0,1730150181","0,1975393391"
"2,571609083","-0,09618106954","0,04646460682","0,04936687231","0,1176726217"
"2,581563083","-0,1975457688","0,03795855258","-0,08963255346","0,2202252872"
"2,591518083","-0,1958706877","-0,01176891021","-0,02747080386","0,1981375245"
"2,601472083","-0,1732473718","0,0409410711","0,1197930765","0,2145721425"
"2,611426083","-0,1716764443","0,05416257586","0,1972569895","0,2670518789"
"2,621381083","-0,1233238446","0,03649802774","0,07394973636","0,1483557892"
"2,631335083","-0,04642206833","0,04415035196","-0,155393849","0,168081856"
"2,641289083","0,01501572289","0,09679363847","-0,325044964","0,3394830025"
"2,651244083","-0,04125919618","0,1342919421","-0,358485775","0,3850307752"
"2,661198083","-0,1481637669","0,1047526126","-0,2122276157","0,2792242334"
"2,671153083","-0,1897642943","0,02743140824","0,04633041322","0,1972548522"
"2,681107083","-0,1222445217","0,06717544466","0,1730120945","0,2222373692"
