"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.289822321E1,1.085692291E0,8.970845032E-1,1.107921066E1,1.116836592E1
2.290815221E1,1.048569489E0,7.824229431E-1,1.113070358E1,1.120733001E1
2.291808021E1,1.024469604E0,6.962022400E-1,1.121782242E1,1.128599908E1
2.292800821E1,9.334588623E-1,5.728587341E-1,1.124596390E1,1.129916884E1
2.293793721E1,8.340655518E-1,5.307962036E-1,1.110989685E1,1.115379837E1
2.294786521E1,7.993377686E-1,6.024971008E-1,1.090811646E1,1.095394670E1
2.295779321E1,7.785310364E-1,7.476951599E-1,1.064825684E1,1.070282824E1
2.296772221E1,7.515870667E-1,8.309220886E-1,1.044258453E1,1.050251810E1
2.297765021E1,7.366181946E-1,8.723858643E-1,1.034573593E1,1.040855011E1
2.298757921E1,7.309300232E-1,8.324189758E-1,1.035965698E1,1.041871743E1
2.299750721E1,6.951544189E-1,6.677613831E-1,1.043659698E1,1.048101625E1
2.300743521E1,5.698649597E-1,4.757107544E-1,1.060260178E1,1.062855640E1
2.301736421E1,5.047503662E-1,3.484753418E-1,1.084240311E1,1.085973817E1
2.302729221E1,5.017565918E-1,3.664379883E-1,1.103774689E1,1.105522016E1
2.303722121E1,6.023474121E-1,5.147795105E-1,1.119087845E1,1.121889392E1
2.304714921E1,7.279362488E-1,7.423063660E-1,1.127485382E1,1.132268690E1
2.305707721E1,8.147557068E-1,1.010548553E0,1.138457565E1,1.145834185E1
2.306700621E1,9.791139221E-1,1.298549652E0,1.149100433E1,1.160551920E1
2.307693421E1,1.075214081E0,1.579665070E0,1.160342056E1,1.175971070E1
2.308686221E1,1.133592682E0,1.794169006E0,1.171493866E1,1.190562315E1
2.309679121E1,1.271455994E0,1.957778778E0,1.189875641E1,1.212558873E1
2.310671921E1,1.220262451E0,2.076182556E0,1.190324707E1,1.214441704E1
2.311664821E1,1.230590973E0,2.172432404E0,1.178184952E1,1.204349595E1
2.312657621E1,1.312620392E0,2.241588593E0,1.178828613E1,1.207109695E1
2.313650421E1,1.193617859E0,2.210902405E0,1.182061890E1,1.208469462E1
2.314643321E1,1.062939606E0,2.084265747E0,1.167272644E1,1.190489592E1
2.315636121E1,9.529183960E-1,1.977537689E0,1.144475052E1,1.165336961E1
2.316629021E1,7.466473389E-1,1.800006866E0,1.120943985E1,1.137756779E1
2.317621821E1,5.939648438E-1,1.613195343E0,1.098131424E1,1.111505537E1
2.318614621E1,4.766088867E-1,1.611848145E0,1.068672684E1,1.081810247E1
2.319607521E1,5.441184998E-1,1.783840485E0,1.041549088E1,1.058114370E1
2.320600321E1,6.741979980E-1,2.026785278E0,1.015129028E1,1.037357681E1
2.321593221E1,8.446934509E-1,2.318678284E0,9.953701172E0,1.025504476E1
2.322586021E1,9.883946228E-1,2.537972260E0,9.802665253E0,1.017400969E1
2.323578821E1,1.020727386E0,2.598596191E0,9.669741669E0,1.006471512E1
2.324571721E1,8.966354370E-1,2.463277588E0,9.470655670E0,9.826749738E0
2.325564521E1,6.909631348E-1,2.206262054E0,9.286538544E0,9.569995843E0
2.326557321E1,4.740641785E-1,1.917512512E0,9.073381805E0,9.285895135E0
2.327550221E1,2.918930054E-1,1.685794373E0,8.805888062E0,8.970550080E0
2.328543021E1,6.256988525E-2,1.553768921E0,8.504714355E0,8.645708711E0
2.329535921E1,-3.802093506E-2,1.479673004E0,8.317304077E0,8.447983481E0
2.330528721E1,-1.736389160E-2,1.449136505E0,8.235873413E0,8.362410477E0
2.331521521E1,9.550140381E-2,1.478026428E0,8.229885864E0,8.362099257E0
2.332514421E1,2.080673218E-1,1.475930786E0,8.403524780E0,8.534687600E0
2.333507221E1,2.912942505E-1,1.449136505E0,8.642128601E0,8.767624291E0
2.334500021E1,3.471281433E-1,1.471589813E0,8.838669891E0,8.967059717E0
2.335492921E1,4.430786133E-1,1.606459351E0,8.992400208E0,9.145506645E0
2.336485721E1,5.776487732E-1,1.733694763E0,9.057215424E0,9.239725476E0
2.337478621E1,6.352789307E-1,1.898502045E0,9.025631104E0,9.244993572E0
2.338471421E1,6.421646118E-1,2.068398743E0,8.908424835E0,9.167915891E0
2.339464221E1,6.262976074E-1,2.198178864E0,8.760083313E0,9.053358419E0
2.340457121E1,5.746549988E-1,2.284399567E0,8.642577667E0,8.957837824E0
2.341449921E1,5.234614563E-1,2.360740814E0,8.583899689E0,8.917984243E0
2.342442821E1,5.096900940E-1,2.437531128E0,8.559350739E0,8.914248541E0
2.343435621E1,5.150788879E-1,2.512076111E0,8.576564941E0,8.951720440E0
2.344428421E1,5.062472534E-1,2.544558563E0,8.632398834E0,9.013843475E0
2.345421321E1,5.060975647E-1,2.574496307E0,8.737031250E0,9.122493138E0
2.346414121E1,4.622387695E-1,2.617157593E0,8.864416351E0,9.254245285E0
2.347406921E1,4.363426208E-1,2.638263702E0,8.962013397E0,9.352460338E0
2.348399821E1,4.156855774E-1,2.653981018E0,9.033265228E0,9.424239515E0
2.349392621E1,4.158352661E-1,2.561922455E0,9.075776825E0,9.439602248E0
2.350385521E1,3.385958862E-1,2.417772217E0,9.082512817E0,9.404908758E0
2.351378321E1,2.008822632E-1,2.197430420E0,8.947942657E0,9.216004120E0
2.352371121E1,5.403762817E-2,1.958527222E0,8.810229034E0,9.025457583E0
2.353364046E1,-7.649093628E-2,1.774260406E0,8.584199066E0,8.765975386E0
2.354356846E1,-1.429527283E-1,1.686991882E0,8.308173065E0,8.478921911E0
2.355349746E1,-1.395098877E-1,1.654060364E0,8.105793915E0,8.274011946E0
2.356342546E1,-7.214996338E-2,1.716779938E0,8.015980682E0,8.198078145E0
2.357335346E1,4.775070190E-2,1.790426788E0,8.067323914E0,8.263753587E0
2.358328246E1,1.660047913E-1,1.849254456E0,8.232280884E0,8.439060859E0
2.359321046E1,2.350112915E-1,1.957778778E0,8.385113068E0,8.613840561E0
2.360313846E1,3.079096985E-1,2.076332245E0,8.511300659E0,8.766310677E0
2.361306746E1,3.367996216E-1,2.174977112E0,8.643924866E0,8.919719531E0
2.362299546E1,3.668870544E-1,2.117047577E0,8.760233002E0,9.019876873E0
2.363292446E1,3.794609070E-1,2.230511627E0,8.925639038E0,9.207942492E0
2.364285246E1,3.528163147E-1,2.235601044E0,9.045390015E0,9.324241090E0
2.365278046E1,3.513194275E-1,2.209704895E0,9.174571381E0,9.443462346E0
2.366270946E1,3.451821899E-1,2.175725555E0,9.351054382E0,9.607036510E0
2.367263746E1,2.856060791E-1,2.124831390E0,9.510622559E0,9.749277959E0
2.368256546E1,2.579136658E-1,2.095791779E0,9.569450226E0,9.799655109E0
2.369249446E1,2.706372070E-1,2.046993256E0,9.644893341E0,9.863437202E0
2.370242246E1,2.715353394E-1,1.977837067E0,9.721983032E0,9.924843827E0
2.371235146E1,1.663041687E-1,1.908231812E0,9.719737701E0,9.906679903E0
2.372227946E1,6.271957397E-2,1.843715973E0,9.695937195E0,9.869874387E0
2.373220746E1,-7.783813477E-3,1.755848694E0,9.713600464E0,9.871023209E0
2.374213646E1,-6.361770630E-2,1.666035461E0,9.786498871E0,9.927501273E0
2.375206446E1,-7.604187012E-2,1.632505188E0,9.881251831E0,1.001548767E1
2.376199346E1,-5.598358154E-2,1.654210052E0,1.002165985E1,1.015742149E1
2.377192146E1,5.897735596E-2,1.706601105E0,1.017479141E1,1.031708999E1
2.378184946E1,1.570234680E-1,1.748214569E0,1.030666718E1,1.045506092E1
2.379177846E1,2.559677124E-1,1.791025543E0,1.040276733E1,1.055892325E1
2.380170646E1,3.927832031E-1,1.802102509E0,1.050260971E1,1.066333263E1
2.381163446E1,5.239105225E-1,1.779948578E0,1.060948746E1,1.077051175E1
2.382156346E1,5.960604858E-1,1.773961029E0,1.069421127E1,1.085672053E1
2.383149146E1,7.159611511E-1,1.759740601E0,1.076546310E1,1.093181061E1
2.384142046E1,8.547225952E-1,1.715133362E0,1.083596649E1,1.100410846E1
2.385134846E1,9.136999512E-1,1.707499237E0,1.088446564E1,1.105540562E1
2.386127646E1,9.867480469E-1,1.729204102E0,1.092817474E1,1.110805211E1
2.387120546E1,1.070124664E0,1.750459900E0,1.095002930E1,1.114057531E1
2.388113346E1,1.130000153E0,1.762285309E0,1.095721436E1,1.115540659E1
2.389106146E1,1.171164551E0,1.732048187E0,1.099493591E1,1.119197181E1
2.390099046E1,1.136436768E0,1.621128845E0,1.103714813E1,1.121330398E1
2.391091846E1,1.104253693E0,1.515298920E0,1.106588837E1,1.122360871E1
2.392084746E1,1.038690033E0,1.387015686E0,1.112920670E1,1.126330019E1
2.393077546E1,9.476792908E-1,1.242566071E0,1.124776016E1,1.135579919E1
2.394070346E1,8.283773804E-1,1.084943848E0,1.140388550E1,1.148529132E1
2.395063246E1,7.686515808E-1,1.013392639E0,1.150432663E1,1.157442530E1
2.396056046E1,8.397537231E-1,1.020278320E0,1.163410675E1,1.170891088E1
2.397048946E1,8.837622070E-1,1.017883301E0,1.172541687E1,1.180264898E1
2.398041746E1,8.560697937E-1,1.013841705E0,1.173769135E1,1.181245650E1
2.399034546E1,8.819659424E-1,9.633966064E-1,1.171164551E1,1.178425379E1
2.400027446E1,8.313711548E-1,9.032217407E-1,1.167796555E1,1.174231096E1
2.401020246E1,7.686515808E-1,8.789721680E-1,1.164668060E1,1.170506670E1
2.402013046E1,7.506889343E-1,8.675958252E-1,1.163500488E1,1.169143255E1
2.403005946E1,7.132667542E-1,8.660989380E-1,1.160012741E1,1.165426243E1
2.403998746E1,7.379653931E-1,8.589138794E-1,1.148456772E1,1.154026090E1
2.404991646E1,7.767347717E-1,8.900491333E-1,1.140104141E1,1.146207877E1
2.405984446E1,8.146060181E-1,9.303153992E-1,1.133787277E1,1.140510538E1
2.406977246E1,8.506809998E-1,9.367520142E-1,1.129985184E1,1.137047994E1
2.407970146E1,9.264234924E-1,8.613088989E-1,1.124746078E1,1.131836948E1
2.408962946E1,9.722282410E-1,8.147557068E-1,1.117995117E1,1.125168267E1
2.409955746E1,8.933422852E-1,7.273374939E-1,1.106319397E1,1.112300953E1
2.410948646E1,8.500822449E-1,6.424639893E-1,1.105855362E1,1.110977083E1
2.411941446E1,9.898915100E-1,5.004093933E-1,1.105630829E1,1.111180668E1
2.412934346E1,1.037193146E0,4.745132446E-1,1.102981339E1,1.108863002E1
2.413927146E1,8.927435303E-1,3.492237854E-1,1.092173813E1,1.096372710E1
2.414919946E1,6.979985046E-1,2.365081787E-1,1.079061081E1,1.081574869E1
2.415912846E1,6.123765564E-1,2.218386841E-1,1.069630692E1,1.071611866E1
2.416905646E1,5.962101746E-1,1.990859985E-1,1.062819855E1,1.064676975E1
2.417898446E1,5.766009521E-1,1.755848694E-1,1.055245605E1,1.056965598E1
2.418891346E1,5.270539856E-1,8.562194824E-2,1.057206528E1,1.058554114E1
2.419884146E1,4.822970581E-1,-1.122665405E-2,1.063807800E1,1.064901123E1
2.420877046E1,4.631369019E-1,-8.921447754E-2,1.069481003E1,1.070520511E1
2.421869846E1,4.373904419E-1,-1.029858398E-1,1.077534256E1,1.078470787E1
2.422862646E1,5.287005615E-1,-8.382568359E-2,1.081231567E1,1.082555870E1
2.423855546E1,6.328839111E-1,-4.715194702E-2,1.081890198E1,1.083749996E1
2.424848346E1,6.706054688E-1,-4.221221924E-2,1.078986237E1,1.081076424E1
2.425841246E1,6.888674927E-1,-5.658233643E-2,1.075887680E1,1.078105607E1
2.426834046E1,7.318281555E-1,-8.996292114E-2,1.076770844E1,1.079292410E1
2.427826846E1,7.722441101E-1,-7.319778442E-2,1.073387878E1,1.076187124E1
2.428819746E1,7.691006470E-1,-1.645079041E-1,1.063942520E1,1.066845571E1
2.429812546E1,7.158114624E-1,-1.688488770E-1,1.064077240E1,1.066615832E1
2.430805346E1,5.415737915E-1,-1.495390320E-1,1.048464706E1,1.049968991E1
2.431798246E1,5.644761658E-1,-2.335144043E-1,1.046039749E1,1.047821922E1
2.432791046E1,6.523434448E-1,-9.924362183E-2,1.038929535E1,1.041022858E1
2.433783946E1,8.068222046E-1,5.688171387E-2,1.027777725E1,1.030955396E1
2.434776746E1,9.333091736E-1,1.484912109E-1,1.020053787E1,1.024422220E1
2.435769546E1,1.017434235E0,1.610650635E-1,1.015188904E1,1.020401712E1
2.436762446E1,1.126856689E0,1.917512512E-1,1.006282425E1,1.012753704E1
2.437755246E1,1.131646729E0,2.050735474E-1,9.982291718E0,1.004832461E1
2.438748046E1,1.142873383E0,1.685494995E-1,9.882898407E0,9.950188412E0
2.439740946E1,1.186432800E0,1.068777466E-1,9.748777313E0,9.821288344E0
2.440733746E1,1.047970734E0,8.666976929E-2,9.543404388E0,9.601162514E0
2.441726646E1,9.434880066E-1,-5.688171387E-2,9.359586639E0,9.407192313E0
2.442719446E1,9.283694458E-1,-1.179547119E-1,9.272018738E0,9.319126280E0
2.443712246E1,9.259744263E-1,-1.329235840E-1,9.171128540E0,9.218714445E0
2.444705146E1,9.068142700E-1,-1.654060364E-1,9.088051300E0,9.134678304E0
2.445697946E1,8.595126343E-1,-1.769320679E-1,9.039402466E0,9.081897592E0
2.446690746E1,7.731422424E-1,-2.279759216E-1,8.975036316E0,9.011159682E0
2.447683646E1,6.803352356E-1,-2.622546387E-1,8.937464447E0,8.967156978E0
2.448676446E1,6.481521606E-1,-2.950364685E-1,8.958271179E0,8.986532716E0
2.449669346E1,5.804928589E-1,-3.649411011E-1,8.996142426E0,9.022235450E0
2.450662146E1,4.655319214E-1,-4.396357727E-1,9.023236084E0,9.045926653E0
2.451654946E1,3.879931641E-1,-5.266049194E-1,9.028624878E0,9.052288032E0
2.452647846E1,3.742218018E-1,-5.733078003E-1,9.001531219E0,9.027529456E0
2.453640675E1,3.426374817E-1,-6.047424316E-1,9.032965851E0,9.059668091E0
2.454633475E1,3.345542908E-1,-5.712121582E-1,9.033115540E0,9.057338806E0
2.455626375E1,4.361929321E-1,-4.685256958E-1,9.042695618E0,9.065325402E0
2.456619175E1,4.938230896E-1,-3.335064697E-1,8.957073669E0,8.976873427E0
2.457612075E1,6.209088135E-1,-2.426454163E-1,8.804241486E0,8.829443510E0
2.458604875E1,7.707472229E-1,-1.359173584E-1,8.775501251E0,8.810331834E0
2.459597675E1,6.827302551E-1,-1.532812500E-1,8.690328369E0,8.718453011E0
2.460590575E1,6.575825500E-1,-2.082170105E-1,8.556356964E0,8.584114027E0
2.461583375E1,6.372248840E-1,-2.761756897E-1,8.449778595E0,8.478271455E0
2.462576175E1,5.516029358E-1,-3.038681030E-1,8.463849335E0,8.487246148E0
2.463569075E1,4.535568237E-1,-4.580474854E-1,8.495134277E0,8.519555604E0
2.464561875E1,4.761598206E-1,-5.921685791E-1,8.477321320E0,8.511308275E0
2.465554775E1,5.289999390E-1,-5.807922363E-1,8.517437897E0,8.553590409E0
2.466547575E1,6.168672180E-1,-5.876779175E-1,8.549471283E0,8.591818767E0
2.467540375E1,7.313790894E-1,-5.336402893E-1,8.512049103E0,8.560062340E0
2.468533275E1,8.175997925E-1,-4.619393921E-1,8.513096924E0,8.564734477E0
2.469526075E1,9.168434143E-1,-3.489244080E-1,8.509654083E0,8.566012065E0
2.470518975E1,9.815089417E-1,-2.430944824E-1,8.463400269E0,8.523590724E0
2.471511775E1,1.013093262E0,-2.278262329E-1,8.491092682E0,8.554350804E0
2.472504575E1,9.692344666E-1,-2.637515259E-1,8.547824707E0,8.606642060E0
2.473497475E1,9.012757874E-1,-3.463796997E-1,8.644224243E0,8.697981933E0
2.474490275E1,8.454418945E-1,-4.137396240E-1,8.753047943E0,8.803510707E0
2.475483075E1,8.256829834E-1,-4.227209473E-1,8.869505768E0,8.917879678E0
2.476475975E1,8.011340332E-1,-4.282594299E-1,8.994346161E0,9.040104244E0
2.477468775E1,8.283773804E-1,-4.270619202E-1,9.166039124E0,9.213298225E0
2.478461575E1,8.421487427E-1,-3.779640198E-1,9.322763214E0,9.368350188E0
2.479454475E1,8.708889771E-1,-3.332070923E-1,9.426946564E0,9.472950760E0
2.480447275E1,9.054670715E-1,-2.830613708E-1,9.493857422E0,9.541138460E0
2.481440175E1,8.767268372E-1,-2.586621094E-1,9.556127930E0,9.599746718E0
2.482432975E1,8.866062927E-1,-2.124082947E-1,9.613907776E0,9.657039439E0
2.483425775E1,8.780740356E-1,-1.700463867E-1,9.633217621E0,9.674647876E0
2.484418675E1,8.833131409E-1,-1.038839722E-1,9.658065948E0,9.698931480E0
2.485411475E1,9.095086670E-1,-2.933898926E-2,9.724228363E0,9.766713063E0
2.486404275E1,9.354048157E-1,-2.544708252E-3,9.811646576E0,9.856135002E0
2.487397175E1,9.509724426E-1,2.290237427E-2,9.902807007E0,9.948389805E0
2.488389975E1,9.279203796E-1,4.625381470E-2,1.003782623E1,1.008073068E1
2.489382875E1,8.978329468E-1,3.951782227E-2,1.018392242E1,1.022349948E1
2.490375675E1,8.964857483E-1,1.856140137E-2,1.031205597E1,1.035096757E1
2.491368475E1,9.099577332E-1,3.218307495E-2,1.044827271E1,1.048787211E1
2.492361375E1,9.240284729E-1,3.143463135E-2,1.057026901E1,1.061062693E1
2.493354175E1,9.330097961E-1,5.328918457E-2,1.061787003E1,1.065891697E1
2.494347075E1,9.470805359E-1,7.978408813E-2,1.061502594E1,1.065749045E1
2.495339875E1,1.047821045E0,1.332229614E-1,1.075378738E1,1.080553656E1
2.496332675E1,1.126557312E0,2.125579834E-1,1.076905563E1,1.082990635E1
2.497325575E1,1.168919220E0,2.842588806E-1,1.077070221E1,1.083767509E1
2.498318375E1,1.203796692E0,3.230282593E-1,1.083836151E1,1.090979166E1
2.499311175E1,1.156644745E0,3.415896606E-1,1.084479813E1,1.091165235E1
2.500304075E1,1.082848206E0,3.329077148E-1,1.081216599E1,1.087135323E1
2.501296875E1,1.003064117E0,3.733236694E-1,1.070947952E1,1.076282769E1
2.502289675E1,1.005159760E0,4.366419983E-1,1.070004913E1,1.075602407E1
2.503282575E1,1.025667114E0,5.248086548E-1,1.068268524E1,1.074463499E1
2.504275375E1,1.020577698E0,6.435118103E-1,1.063807800E1,1.070627806E1
2.505268275E1,1.038540344E0,7.249424744E-1,1.060784088E1,1.068318285E1
2.506261075E1,1.038989410E0,7.685018921E-1,1.063268921E1,1.071093712E1
2.507253875E1,1.005758514E0,7.539820862E-1,1.066127975E1,1.073512576E1
2.508246775E1,9.503736877E-1,6.731501770E-1,1.076471466E1,1.082753079E1
2.509239575E1,8.924441528E-1,6.207591248E-1,1.082833237E1,1.088276529E1
2.510232375E1,8.159532166E-1,6.195616150E-1,1.088177124E1,1.092989394E1
2.511225275E1,8.328680420E-1,6.794371033E-1,1.094104797E1,1.099371797E1
2.512218075E1,8.617579651E-1,7.702981567E-1,1.098445770E1,1.104510285E1
2.513210975E1,8.382568359E-1,8.532257080E-1,1.105690704E1,1.112141457E1
2.514203775E1,8.208929443E-1,8.780740356E-1,1.117441269E1,1.123887798E1
2.515196575E1,7.824229431E-1,9.271719360E-1,1.128323639E1,1.134827110E1
2.516189475E1,6.996450806E-1,9.660910034E-1,1.136870865E1,1.143111418E1
2.517182275E1,6.343807983E-1,1.009051666E0,1.141481277E1,1.147687130E1
2.518175075E1,6.180647278E-1,1.076860657E0,1.143726608E1,1.150446384E1
2.519167975E1,6.321354675E-1,1.163081360E0,1.141047180E1,1.148700223E1
2.520160775E1,6.153703308E-1,1.220711517E0,1.137379807E1,1.145565798E1
2.521153675E1,6.598278809E-1,1.264570312E0,1.126123215E1,1.135120524E1
2.522146475E1,7.077282715E-1,1.319955139E0,1.107262436E1,1.117345833E1
2.523139275E1,6.598278809E-1,1.254541168E0,1.086515579E1,1.095722852E1
2.524132175E1,6.113287354E-1,1.106798401E0,1.068343369E1,1.075799613E1
2.525124975E1,5.635780334E-1,9.422904968E-1,1.048105453E1,1.053840765E1
2.526117775E1,5.060975647E-1,7.732919312E-1,1.027433441E1,1.031581615E1
2.527110675E1,4.198768616E-1,5.980064392E-1,1.006671616E1,1.009319981E1
2.528103475E1,3.370989990E-1,4.454736328E-1,9.987381134E0,1.000299277E1
2.529096375E1,3.713777161E-1,4.079017639E-1,9.989626465E0,1.000484593E1
2.530089175E1,4.149371338E-1,3.902384949E-1,1.007150620E1,1.008760110E1
2.531081975E1,4.766088867E-1,4.321513367E-1,1.013871643E1,1.015910831E1
2.532074875E1,5.346881104E-1,5.020559692E-1,1.019904099E1,1.022537963E1
2.533067675E1,5.780978394E-1,5.948629761E-1,1.028376480E1,1.031716422E1
2.534060475E1,6.147715759E-1,6.512956238E-1,1.035651352E1,1.039516726E1
2.535053375E1,6.234535217E-1,7.024891663E-1,1.034992722E1,1.039245778E1
2.536046175E1,5.590873718E-1,7.711962891E-1,1.039019348E1,1.043376456E1
2.537038975E1,4.773573303E-1,8.373587036E-1,1.043330383E1,1.047773203E1
2.538031875E1,4.441264343E-1,8.797206116E-1,1.055290512E1,1.059881895E1
2.539024675E1,4.749623108E-1,9.349557495E-1,1.066951263E1,1.072092493E1
2.540017575E1,4.849914551E-1,1.058149567E0,1.080917221E1,1.087166506E1
2.541010375E1,5.255570984E-1,1.149908752E0,1.091709778E1,1.099006480E1
2.542003175E1,5.683680725E-1,1.244961090E0,1.099313965E1,1.107800026E1
2.542996075E1,5.575904846E-1,1.309177551E0,1.109148514E1,1.118239221E1
2.543988875E1,5.051994324E-1,1.336720276E0,1.114956436E1,1.124076657E1
2.544981675E1,5.029541016E-1,1.442400513E0,1.118084930E1,1.128471857E1
2.545974575E1,5.764512634E-1,1.557511139E0,1.127096191E1,1.139266077E1
2.546967375E1,6.950047302E-1,1.657353516E0,1.131721573E1,1.145902370E1
2.547960275E1,7.532336426E-1,1.708397369E0,1.133502869E1,1.148776992E1
2.548953075E1,7.319778442E-1,1.713337097E0,1.128757736E1,1.144031111E1
2.549945875E1,6.912625122E-1,1.660646667E0,1.115630035E1,1.130038180E1
2.550938775E1,5.899232483E-1,1.594484253E0,1.095451996E1,1.108566178E1
2.551931575E1,4.950205994E-1,1.598076782E0,1.063523392E1,1.076601576E1
2.552924375E1,4.495152283E-1,1.645977173E0,1.031669632E1,1.045684119E1
2.553917233E1,4.264631653E-1,1.720821533E0,1.006012985E1,1.021515101E1
2.554910033E1,4.337979126E-1,1.834884338E0,9.868378601E0,1.004688396E1
2.555902933E1,4.129911804E-1,1.872156830E0,9.714348907E0,9.901722457E0
2.556895733E1,3.794609070E-1,1.931882629E0,9.536518707E0,9.737625487E0
2.557888533E1,3.014730835E-1,1.950743408E0,9.383985901E0,9.589341857E0
2.558881433E1,2.478845215E-1,1.932481384E0,9.323811035E0,9.525197282E0
2.559874233E1,1.838177490E-1,1.875449982E0,9.288933563E0,9.478153214E0
2.560867033E1,7.529342651E-2,1.796863403E0,9.192384338E0,9.366659864E0
2.561859933E1,-6.586303711E-2,1.697320404E0,9.087302856E0,9.244690784E0
2.562852733E1,-1.453477478E-1,1.629661102E0,9.045988770E0,9.192759874E0
2.563845633E1,-1.136137390E-1,1.637594604E0,9.041947174E0,9.189746072E0
2.564838433E1,-1.095721436E-1,1.675615540E0,8.994346161E0,9.149751710E0
2.565831233E1,-3.817062378E-2,1.709594879E0,8.879834290E0,9.042987817E0
2.566824133E1,-7.484436035E-2,1.713935852E0,8.775052185E0,8.941181054E0
2.567816933E1,-5.313949585E-2,1.676962738E0,8.815019073E0,8.973270814E0
2.568809733E1,-9.235794067E-2,1.616039429E0,8.830137634E0,8.977273755E0
2.569802633E1,-1.454974365E-1,1.495839386E0,8.828041992E0,8.955056135E0
2.570795433E1,-1.863624573E-1,1.400637360E0,8.853339386E0,8.965385338E0
2.571788233E1,-1.745370483E-1,1.392404480E0,8.865763550E0,8.976135958E0
2.572781133E1,-9.340576172E-2,1.489702148E0,8.862769775E0,8.987581723E0
2.573773933E1,2.799179077E-2,1.596280518E0,8.886570282E0,9.028844135E0
2.574766833E1,1.088237000E-1,1.707349548E0,8.868308258E0,9.031820217E0
2.575759633E1,1.675016785E-1,1.770817566E0,8.847651215E0,9.024676375E0
2.576752433E1,1.713935852E-1,1.754800873E0,8.838669891E0,9.012812398E0
2.577745333E1,1.354682922E-1,1.690434723E0,8.816515961E0,8.978133152E0
2.578738133E1,1.460961914E-1,1.614692230E0,8.812773743E0,8.960667170E0
2.579730933E1,1.655557251E-1,1.532513123E0,8.890312500E0,9.022951929E0
2.580723833E1,1.770817566E-1,1.465153198E0,8.913214874E0,9.034568680E0
2.581716633E1,2.077679443E-1,1.455722809E0,8.941805420E0,9.061908220E0
2.582709433E1,2.288740540E-1,1.450633392E0,8.983269196E0,9.102518663E0
2.583702333E1,2.092648315E-1,1.462009735E0,8.937913513E0,9.059114869E0
2.584695133E1,1.362167358E-1,1.480421448E0,8.858428802E0,8.982313929E0
2.585688033E1,5.298980713E-2,1.466350708E0,8.828491058E0,8.949594778E0
2.586680833E1,-2.679428101E-2,1.445543976E0,8.884474640E0,9.001344619E0
2.587673633E1,-1.094224548E-1,1.427880707E0,8.947194214E0,9.061076144E0
2.588666533E1,-1.980381775E-1,1.334175568E0,8.939560089E0,9.040739912E0
2.589659333E1,-1.390608215E-1,1.315763855E0,8.980425110E0,9.077367878E0
2.590652133E1,-1.088237000E-1,1.206042023E0,9.101223907E0,9.181429985E0
2.591645033E1,-1.350192261E-1,1.058748322E0,9.213041382E0,9.274659546E0
2.592637833E1,-1.710942078E-1,9.886940002E-1,9.274713135E0,9.328831266E0
2.593630733E1,-1.305285645E-1,1.001716919E0,9.308542786E0,9.363196211E0
2.594623533E1,-2.724334717E-2,1.031804352E0,9.389225006E0,9.445787878E0
2.595616333E1,6.092330933E-2,1.124910736E0,9.474697266E0,9.541437213E0
2.596609233E1,1.049317932E-1,1.238823853E0,9.504485321E0,9.585454420E0
2.597602033E1,1.636097717E-1,1.284029846E0,9.562414856E0,9.649625831E0
2.598594833E1,1.865121460E-1,1.316362610E0,9.652078400E0,9.743213779E0
2.599587733E1,2.258802795E-1,1.323248291E0,9.770332489E0,9.862119695E0
2.600580533E1,2.698887634E-1,1.335672455E0,9.885742493E0,9.979216677E0
2.601573433E1,3.132984924E-1,1.341660004E0,9.969717865E0,1.006446630E1
2.602566233E1,3.234773254E-1,1.370100861E0,1.000324814E1,1.010182099E1
2.603559033E1,3.972738647E-1,1.373543701E0,9.997559967E0,1.009928978E1
2.604551933E1,4.408332825E-1,1.364562378E0,1.000624191E1,1.010847376E1
2.605544733E1,4.324507141E-1,1.320404205E0,9.923014984E0,1.001981573E1
2.606537533E1,4.451742554E-1,1.283431091E0,9.892628174E0,9.985462817E0
2.607530433E1,4.342469788E-1,1.184337158E0,9.957443390E0,1.003702664E1
2.608523233E1,4.463717651E-1,1.096170502E0,1.002929398E1,1.009888980E1
2.609516033E1,4.779560852E-1,1.006806335E0,1.008108627E1,1.014250469E1
2.610508933E1,4.445755005E-1,9.410929871E-1,1.011446686E1,1.016787801E1
2.611501733E1,4.085005188E-1,9.108558655E-1,1.013018417E1,1.017925157E1
2.612494633E1,3.870950317E-1,8.589138794E-1,1.015383499E1,1.019744775E1
2.613487433E1,3.820056152E-1,8.473878479E-1,1.015278717E1,1.019524800E1
2.614480233E1,3.170407104E-1,8.520281982E-1,1.025008484E1,1.029032099E1
2.615473133E1,1.992356873E-1,7.914042664E-1,1.044333298E1,1.047517156E1
2.616465933E1,1.695973206E-1,6.529421997E-1,1.048913773E1,1.051080906E1
2.617458733E1,2.871029663E-1,6.430627441E-1,1.048329987E1,1.050692790E1
2.618451633E1,2.481838989E-1,7.084767151E-1,1.071052734E1,1.073680262E1
2.619444433E1,2.562670898E-1,6.158193970E-1,1.087698120E1,1.089741375E1
2.620437233E1,3.233276367E-1,6.066883850E-1,1.097936829E1,1.100086994E1
